image,tot_root_length,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals,tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle
sim-15-0.9-0.01-0.3-4-1.3-0.95-1-20.rsml,35734.113,16,3782,236.896,2.642,0.272,709,31572,45.055,0.902,58.427
sim-15-0.5-0.01-0.7-4-1.3-0.7-5-10.rsml,812.235,4,239,60.341,1.895,0.289,28,556,20.388,1.324,59.892
sim-15-0.5-0.01-0.4-4-1.3-0.95-1-10.rsml,1171.749,4,364,91.409,2.757,0.29,42,781,19.193,1.195,52.011
sim-15-1.4-0.01-0.8-4-1.3-0.2-5-15.rsml,1692.093,14,543,39.431,1.073,0.36,64,1107,17.813,0.913,64.583
sim-15-0.5-0.01-0.8-4-1.3-0.6-4-15.rsml,5165.471,5,603,120.993,1.088,0.291,105,4505,43.433,0.859,56.27
sim-15-1.1-0.01-0.7-4-1.3-0.45-4-20.rsml,18651.502,17,1783,105.301,0.882,0.322,373,16661,45.205,0.658,57.754
sim-15-0.8-0.01-0.4-4-1.3-0.65-5-20.rsml,27000.326,13,2593,200.014,1.903,0.278,506,24152,48.222,0.842,56.458
sim-15-1-0.01-0.1-4-1.3-0.5-4-20.rsml,12908.608,17,3577,210.895,3.563,0.245,444,9097,20.999,0.7,59.264
sim-15-0.5-0.01-0.3-4-1.3-0.4-5-10.rsml,137.926,3,109,36.724,1.122,0.359,5,24,5.551,0.493,50.874
sim-15-0.6-0.01-0.1-4-1.3-0.4-3-5.rsml,9.94,1,9,9.94,0.698,0,0,0,0,0,0
sim-15-0.5-0.01-0.3-4-1.3-0.65-1-15.rsml,4104.616,6,877,146.527,3.348,0.276,123,3159,26.223,1.197,59.05
sim-15-1.4-0.01-0.2-4-1.3-0.3-5-10.rsml,222.076,8,216,27.531,0.866,0,1,1,1.826,0.401,20.093
sim-15-0.5-0.01-0.5-4-1.3-0.9-4-10.rsml,1126.057,4,340,85.524,2.601,0.273,38,764,20.631,1.321,58.731
sim-15-0.7-0.01-0.2-4-1.3-0.95-4-15.rsml,7706.651,9,1696,188.817,3.344,0.299,238,5886,25.241,0.856,57.263
sim-15-0.8-0.01-0.6-4-1.3-0.6-2-20.rsml,21970.447,13,1847,142.677,1.109,0.301,389,19920,51.711,0.688,56.327
sim-15-0.6-0.01-0.8-4-1.3-0.3-2-15.rsml,1938.89,6,397,66.575,1.546,0.319,61,1509,25.237,1.278,56.239
sim-15-1.4-0.01-0.8-4-1.3-0.55-3-15.rsml,10858.821,15,1412,94.433,0.897,0.313,256,9313,36.884,0.716,57.32
sim-15-1-0.01-0.8-4-1.3-0.15-5-20.rsml,5001.935,14,848,60.951,1.143,0.337,130,4081,31.912,1.003,58.084
sim-15-1.1-0.01-0.5-4-1.3-0.4-1-5.rsml,24.319,2,23,12.159,0.697,0,0,0,0,0,0
sim-15-1-0.01-0.4-4-1.3-0.45-5-5.rsml,29.942,2,28,14.971,0.806,0,0,0,0,0,0
sim-15-0.5-0.01-0.1-4-1.3-0.15-5-10.rsml,13.038,1,13,13.038,0.478,0,0,0,0,0,0
sim-15-1.5-0.01-0.4-4-1.3-0.95-5-10.rsml,4373.257,12,1214,101.728,2.523,0.279,158,3070,19.953,1.099,57.99
sim-15-1.2-0.01-0.4-4-1.3-0.3-5-15.rsml,2102.455,13,738,57.375,1.481,0.378,83,1314,16.344,0.795,64.375
sim-15-1.3-0.01-0.3-4-1.3-0.9-3-20.rsml,42271.906,23,4800,209.069,2.279,0.271,916,36983,40.899,0.805,57.622
sim-15-1.1-0.01-0.3-4-1.3-0.65-5-5.rsml,51.449,2,50,25.725,1.154,0,0,0,0,0,0
sim-15-0.7-0.01-0.1-4-1.3-0.1-2-20.rsml,266.161,7,245,35.376,0.953,0.268,2,18,9.265,0.436,74.423
sim-15-1-0.01-0.4-4-1.3-0.7-1-20.rsml,34136.414,17,3160,186.423,1.907,0.302,647,30643,47.863,0.861,56.601
sim-15-0.7-0.01-0.2-4-1.3-0.9-3-15.rsml,6945.197,9,1613,179.545,3.758,0.264,225,5219,23.686,0.958,59.809
sim-15-1.3-0.01-0.6-4-1.3-0.25-4-10.rsml,202.067,7,155,22.673,0.765,0.258,5,40,8.671,0.607,56.967
sim-15-0.6-0.01-0.5-4-1.3-1-3-5.rsml,34.968,1,34,34.968,1.717,0,0,0,0,0,0
sim-15-1-0.01-0.5-4-1.3-0.5-1-20.rsml,25212.932,16,2542,159.482,1.619,0.268,478,22409,47.408,0.887,56.949
sim-15-0.9-0.01-0.8-4-1.3-0.85-4-20.rsml,19245.723,15,1610,107.766,0.641,0.295,349,17452,50.514,0.501,56.23
sim-15-1.1-0.01-0.1-4-1.3-0.35-3-5.rsml,23.086,2,22,11.543,0.627,0,0,0,0,0,0
sim-15-1.4-0.01-0.4-4-1.3-0.25-4-5.rsml,9.998,1,9,9.998,0.491,0,0,0,0,0,0
sim-15-1.1-0.01-0.8-4-1.3-0.45-1-15.rsml,7483.861,12,980,82.288,0.955,0.309,171,6408,37.991,0.793,60.08
sim-15-1.1-0.01-0.2-4-1.3-1-1-15.rsml,12764.808,14,2692,192.785,2.768,0.292,391,9870,25.744,0.713,56.51
sim-15-1.3-0.01-0.2-4-1.3-0.2-3-20.rsml,4387.349,19,1500,79.433,1.933,0.307,173,2795,16.637,0.763,66.107
sim-15-1.4-0.01-0.7-4-1.3-0.3-2-10.rsml,343.785,8,216,27.424,0.876,0.355,12,117,10.366,0.685,63.461
sim-15-1-0.01-0.6-4-1.3-0.7-2-15.rsml,11372.07,12,1424,119.171,1.527,0.322,261,9807,38.092,0.961,58.257
sim-15-1.5-0.01-0.1-4-1.3-1-1-20.rsml,28148.252,27,7054,261.798,3.001,0.247,1052,20545,20.038,0.482,59.599
sim-15-1.2-0.01-0.5-4-1.3-1-4-5.rsml,121.225,3,107,36.1,1.823,0.511,2,11,6.463,1.011,35.886
sim-15-0.8-0.01-0.8-4-1.3-0.35-3-20.rsml,11904.536,11,1180,107.737,0.835,0.33,233,10596,46.006,0.676,57.735
sim-15-1.1-0.01-0.5-4-1.3-0.75-5-5.rsml,71.165,3,69,23.722,1.297,0,0,0,0,0,0
sim-15-1.2-0.01-0.3-4-1.3-0.2-3-10.rsml,93.18,6,90,15.53,0.582,0,0,0,0,0,0
sim-15-0.5-0.01-0.4-4-1.3-0.75-3-10.rsml,689.301,4,275,69.234,2.139,0.295,25,398,16.495,0.956,62.691
sim-15-0.9-0.01-0.3-4-1.3-0.8-3-20.rsml,31050.469,15,3543,236.777,2.655,0.273,649,27156,42.371,0.915,58.702
sim-15-1-0.01-0.4-4-1.3-0.4-4-5.rsml,29.181,2,28,14.591,0.755,0,0,0,0,0,0
sim-15-0.6-0.01-0.8-4-1.3-0.55-5-15.rsml,5717.894,7,688,98.708,1.111,0.292,120,4971,41.891,0.903,55.169
sim-15-1.4-0.01-0.8-4-1.3-1-5-20.rsml,24409.266,23,2337,102.001,0.649,0.322,469,21822,47.043,0.502,57.074
sim-15-1-0.01-0.3-4-1.3-0.4-1-20.rsml,18409.854,16,2735,171.363,2.61,0.292,444,15436,35.288,1.001,60.407
sim-15-0.9-0.01-0.2-4-1.3-0.7-5-15.rsml,4801.918,11,1529,139.451,3.214,0.312,183,3175,17.858,0.885,58.014
sim-15-0.9-0.01-0.1-4-1.3-0.55-1-15.rsml,2093.594,10,1166,117.089,2.581,0.251,91,879,10.14,0.587,59.414
sim-15-0.8-0.01-0.2-4-1.3-0.75-3-10.rsml,544.854,6,390,65.46,1.962,0.315,20,142,7.605,0.581,53.11
sim-15-1.5-0.01-0.1-4-1.3-0.45-1-5.rsml,38.898,3,37,12.966,0.788,0,0,0,0,0,0
sim-15-1.4-0.01-0.8-4-1.3-0.7-2-15.rsml,13481.029,15,1466,98.325,0.878,0.334,292,11858,41.117,0.699,60.822
sim-15-0.7-0.01-0.7-4-1.3-0.8-2-10.rsml,1601.781,5,373,75.171,2.318,0.37,48,1199,25.54,1.579,63.501
sim-15-0.8-0.01-0.4-4-1.3-1-4-20.rsml,34778.773,14,3016,215.956,2.193,0.3,575,31453,55.227,0.943,57.729
sim-15-0.9-0.01-0.1-4-1.3-0.55-3-10.rsml,321.102,6,304,51.343,1.541,0.397,3,11,4.349,0.429,64.156
sim-15-0.9-0.01-0.2-4-1.3-0.65-1-10.rsml,463.829,6,347,58.529,1.705,0.299,15,105,7.51,0.545,56.311
sim-15-1-0.01-0.5-4-1.3-0.85-4-15.rsml,15333.385,12,1846,154.27,1.612,0.303,325,13309,41.484,0.845,57.012
sim-15-1.3-0.01-0.8-4-1.3-0.75-2-5.rsml,74.648,3,64,22.038,1.259,0,1,8,8.534,0.935,55.597
sim-15-0.8-0.01-0.8-4-1.3-0.5-5-10.rsml,704.786,5,246,49.805,1.415,0.357,27,440,16.88,1.064,60.313
sim-15-0.9-0.01-0.5-4-1.3-0.5-3-20.rsml,21085.256,14,2215,158.708,1.65,0.272,405,18649,46.576,0.909,59.221
sim-15-0.5-0.01-0.8-4-1.3-0.5-1-15.rsml,4603.929,6,553,92.616,1.217,0.305,96,3999,42.169,0.98,53.943
sim-15-0.7-0.01-0.1-4-1.3-0.45-5-10.rsml,186.981,4,171,43.512,1.235,0.538,2,12,6.467,0.411,69.06
sim-15-0.9-0.01-0.8-4-1.3-0.1-4-20.rsml,928.984,9,361,40.612,0.984,0.314,38,544,14.828,0.838,57.684
sim-15-0.9-0.01-0.8-4-1.3-0.55-2-5.rsml,14.865,1,14,14.865,0.874,0,0,0,0,0,0
sim-15-1.5-0.01-0.6-4-1.3-1-5-10.rsml,5509.345,12,1151,96.557,1.667,0.292,152,4270,28.623,0.984,58.702
sim-15-1.5-0.01-0.8-4-1.3-0.35-1-20.rsml,17484.928,19,1935,102.247,0.627,0.3,378,15335,41.117,0.517,58.115
sim-15-1.5-0.01-0.1-4-1.3-0.8-3-10.rsml,1116.67,12,896,74.93,2.255,0.259,33,201,6.591,0.489,58.285
sim-15-1.5-0.01-0.1-4-1.3-0.4-5-20.rsml,14465.78,25,4396,176.317,3.034,0.317,542,9793,18.557,0.651,61.563
sim-15-0.8-0.01-0.1-4-1.3-0.9-4-10.rsml,628.173,6,521,87.483,2.527,0.27,19,94,5.436,0.475,47.972
sim-15-1.5-0.01-0.4-4-1.3-0.5-2-20.rsml,32943.594,24,3971,165.963,1.75,0.284,710,28592,40.789,0.806,57.636
sim-15-0.6-0.01-0.4-4-1.3-0.35-1-10.rsml,137.525,4,103,26.404,0.956,0.274,5,29,6.382,0.527,43.889
sim-15-0.6-0.01-0.5-4-1.3-0.7-3-5.rsml,19.936,1,19,19.936,1.121,0,0,0,0,0,0
sim-15-0.7-0.01-0.8-4-1.3-0.65-2-20.rsml,14004.079,11,1191,108.747,0.75,0.292,249,12682,51.437,0.604,56.416
sim-15-1.5-0.01-0.5-4-1.3-0.55-4-20.rsml,34948.68,25,3477,139.603,1.264,0.289,708,31088,44.433,0.698,59.212
sim-15-1.4-0.01-0.4-4-1.3-0.6-4-5.rsml,48.295,2,47,24.147,1.133,0,0,0,0,0,0
sim-15-1.1-0.01-0.7-4-1.3-0.25-4-10.rsml,185.787,6,131,22.3,0.754,0.295,7,50,7.427,0.57,60.915
sim-15-1.2-0.01-0.6-4-1.3-0.15-2-10.rsml,37.089,3,35,12.363,0.51,0,0,0,0,0,0
sim-15-0.8-0.01-0.2-4-1.3-0.8-5-15.rsml,6300.812,10,1672,167.714,3.355,0.289,222,4509,20.827,0.876,61.077
sim-15-0.7-0.01-0.1-4-1.3-0.6-5-20.rsml,10280.228,11,2725,248.202,3.945,0.287,356,7365,21.208,0.718,62.315
sim-15-0.6-0.01-0.6-4-1.3-0.8-1-15.rsml,8254.644,7,985,141.038,1.776,0.284,170,7182,42.749,1.09,54.455
sim-15-0.6-0.01-0.5-4-1.3-0.4-3-20.rsml,11974.467,9,1389,154.698,1.949,0.284,239,10461,44.277,1.072,59.413
sim-15-0.9-0.01-0.2-4-1.3-0.55-2-15.rsml,3697.976,10,1253,125.821,2.763,0.328,150,2367,16.265,0.792,61.606
sim-15-1-0.01-0.4-4-1.3-0.9-2-20.rsml,39544.207,18,3554,198.054,1.642,0.273,696,35612,51.694,0.729,56.565
sim-15-1.5-0.01-0.7-4-1.3-0.5-4-10.rsml,1436.176,10,505,51.094,1.459,0.345,55,897,16.822,1.059,61.861
sim-15-0.7-0.01-0.5-4-1.3-0.5-1-15.rsml,4721.863,8,830,104.263,2.481,0.336,127,3818,30.612,1.374,59.116
sim-15-1.2-0.01-0.5-4-1.3-0.6-5-20.rsml,29476.508,20,2915,146.285,1.506,0.275,552,26261,48.099,0.837,58.91
sim-15-1.1-0.01-0.7-4-1.3-0.85-5-15.rsml,12868.178,13,1392,107.715,1.184,0.294,274,11327,41.854,0.832,58.63
sim-15-0.7-0.01-0.8-4-1.3-0.45-4-15.rsml,4317.601,8,664,83.431,1.347,0.352,103,3599,35.438,1.089,61.857
sim-15-1.1-0.01-0.4-4-1.3-0.1-3-10.rsml,7.601,1,7,7.601,0.391,0,0,0,0,0,0
sim-15-1.5-0.01-0.6-4-1.3-0.5-3-15.rsml,10871.165,18,1736,97.04,1.435,0.302,274,8975,33.301,0.927,59.119
sim-15-1.2-0.01-0.1-4-1.3-0.35-1-5.rsml,24.286,2,23,12.143,0.647,0,0,0,0,0,0
sim-15-1.4-0.01-0.5-4-1.3-0.7-5-5.rsml,72.138,4,70,18.035,1.127,0,0,0,0,0,0
sim-15-0.5-0.01-0.6-4-1.3-0.35-3-15.rsml,1927.952,6,425,71.272,1.809,0.322,60,1470,25.005,1.214,59.362
sim-15-0.9-0.01-0.8-4-1.3-0.15-1-10.rsml,35.524,3,35,11.841,0.463,0,0,0,0,0,0
sim-15-0.6-0.01-0.2-4-1.3-0.65-3-10.rsml,293.418,4,221,55.639,1.691,0.252,9,66,7.874,0.52,55.73
sim-15-0.9-0.01-0.1-4-1.3-0.85-2-15.rsml,4439.381,11,1933,176.302,3.978,0.283,196,2408,12.755,0.688,59.283
sim-15-1.3-0.01-0.7-4-1.3-0.9-3-15.rsml,15024.765,15,1683,112.744,1.003,0.301,321,13156,41.538,0.703,56.937
sim-15-1.3-0.01-0.3-4-1.3-0.7-2-10.rsml,1397.523,10,689,69.56,2.115,0.295,57,672,12.314,0.803,62.249
sim-15-1.1-0.01-0.3-4-1.3-0.55-1-15.rsml,6935.756,13,1656,127.759,2.99,0.327,219,5162,24.086,1.138,59.949
sim-15-1.5-0.01-0.6-4-1.3-0.5-4-10.rsml,1281.571,10,507,51.394,1.433,0.348,46,742,16.688,0.93,56.766
sim-15-1.3-0.01-0.8-4-1.3-0.75-3-20.rsml,21490.619,22,1987,90.869,0.588,0.343,406,19274,48.009,0.478,62.924
sim-15-1-0.01-0.2-4-1.3-0.15-4-10.rsml,53.491,4,51,13.373,0.509,0,0,0,0,0,0
sim-15-0.6-0.01-0.2-4-1.3-0.6-4-5.rsml,14.912,1,14,14.912,0.946,0,0,0,0,0,0
sim-15-1.1-0.01-0.8-4-1.3-0.4-5-10.rsml,778.886,7,286,41.386,1.225,0.367,30,473,16.306,0.972,53.746
sim-15-0.5-0.01-0.5-4-1.3-0.65-4-15.rsml,6189.712,6,839,140.152,2.518,0.292,136,5276,39.329,1.353,55.322
sim-15-1-0.01-0.7-4-1.3-0.25-1-5.rsml,9.958,1,9,9.958,0.498,0,0,0,0,0,0
sim-15-0.6-0.01-0.1-4-1.3-0.15-4-20.rsml,566.534,8,436,55.015,1.39,0.276,16,118,7.901,0.495,63.135
sim-15-0.8-0.01-0.3-4-1.3-0.2-2-20.rsml,3387.376,12,952,79.911,1.911,0.364,121,2369,20.07,0.87,63.196
sim-15-0.6-0.01-0.3-4-1.3-0.85-1-5.rsml,24.974,1,24,24.974,1.383,0,0,0,0,0,0
sim-15-0.7-0.01-0.3-4-1.3-1-2-5.rsml,48.927,2,47,24.464,1.549,0,0,0,0,0,0
sim-15-0.9-0.01-0.4-4-1.3-0.1-3-20.rsml,643.551,9,345,38.866,0.982,0.384,30,280,9.792,0.611,63.64
sim-15-1.2-0.01-0.8-4-1.3-0.2-4-10.rsml,143.978,6,101,17.168,0.625,0.48,5,38,8.194,0.562,50.137
sim-15-1.3-0.01-0.3-4-1.3-0.35-3-10.rsml,357.717,9,285,32.053,1.042,0.427,11,63,6.294,0.488,60.692
sim-15-0.6-0.01-0.5-4-1.3-0.8-5-15.rsml,8387.146,7,1058,151.692,2.15,0.352,184,7237,39.811,1.116,60.665
sim-15-0.7-0.01-0.8-4-1.3-0.45-5-15.rsml,5061.011,8,699,87.825,1.246,0.371,116,4291,37.573,1,55.771
sim-15-1.1-0.01-0.2-4-1.3-0.1-1-20.rsml,629.799,11,415,38.042,1.033,0.338,24,200,8.806,0.499,60.946
sim-15-1.5-0.01-0.5-4-1.3-0.3-3-20.rsml,21478.277,22,2696,123.102,1.507,0.315,486,18510,38.621,0.877,60.33
sim-15-0.8-0.01-0.2-4-1.3-0.6-1-20.rsml,19124.486,13,3101,239.093,2.987,0.268,488,15763,32.82,0.796,58.358
sim-15-1.1-0.01-0.8-4-1.3-0.5-4-15.rsml,8970.307,12,1125,94.193,0.85,0.286,198,7735,39.596,0.688,56.871
sim-15-0.6-0.01-0.3-4-1.3-1-5-20.rsml,29383.834,10,2685,269.002,2.474,0.269,535,26413,49.895,0.839,55.719
sim-15-1.3-0.01-0.1-4-1.3-0.15-1-10.rsml,37.655,3,36,12.552,0.494,0,0,0,0,0,0
sim-15-1.1-0.01-0.5-4-1.3-0.55-1-5.rsml,35.571,2,34,17.785,0.95,0,0,0,0,0,0
sim-15-1.5-0.01-0.5-4-1.3-0.75-3-20.rsml,41432.371,25,3911,156.935,1.316,0.294,763,37118,49.16,0.716,58.052
sim-15-1.4-0.01-0.4-4-1.3-0.5-2-5.rsml,39.053,2,38,19.526,0.894,0,0,0,0,0,0
sim-15-1.1-0.01-0.7-4-1.3-0.7-3-20.rsml,22667.049,18,1951,108.858,0.895,0.322,405,20503,51.13,0.654,57.367
sim-15-1.2-0.01-0.6-4-1.3-0.5-3-5.rsml,37.626,2,36,18.813,0.892,0,0,0,0,0,0
sim-15-1.5-0.01-0.8-4-1.3-0.3-1-10.rsml,437.1,9,264,29.645,0.921,0.361,18,160,9.461,0.746,44.258
sim-15-1.1-0.01-0.3-4-1.3-0.5-2-20.rsml,26132.457,17,3332,196.503,2.466,0.28,599,22477,38.05,0.931,59.63
sim-15-0.9-0.01-0.2-4-1.3-0.25-5-15.rsml,593.607,9,416,46.573,1.18,0.333,22,163,7.93,0.506,64.813
sim-15-1.1-0.01-0.6-4-1.3-0.15-4-10.rsml,39.197,3,38,13.066,0.514,0,0,0,0,0,0
sim-15-1.5-0.01-0.8-4-1.3-0.95-2-20.rsml,25737.094,27,2517,93.795,0.627,0.318,502,22940,46.224,0.485,59.423
sim-15-1.3-0.01-0.5-4-1.3-1-5-5.rsml,96.032,3,94,32.011,1.696,0,0,0,0,0,0
sim-15-0.8-0.01-0.4-4-1.3-0.35-3-10.rsml,207.112,5,149,30.181,0.962,0.48,6,54,9.368,0.514,73.13
sim-15-1.3-0.01-0.5-4-1.3-0.4-4-15.rsml,5382.75,15,1213,81.418,2.017,0.302,166,4068,25.069,1.17,65.615
sim-15-0.8-0.01-0.8-4-1.3-0.15-1-10.rsml,35.329,3,33,11.776,0.462,0,0,0,0,0,0
sim-15-1.5-0.01-0.2-4-1.3-0.25-1-10.rsml,174.332,9,169,19.37,0.714,0,0,0,0,0,0
sim-15-0.9-0.01-0.1-4-1.3-0.3-4-10.rsml,140.28,5,138,28.056,0.867,0,0,0,0,0,0
sim-15-1.4-0.01-0.5-4-1.3-0.55-3-5.rsml,37.904,2,36,18.952,0.968,0,0,0,0,0,0
sim-15-1-0.01-0.3-4-1.3-0.3-4-15.rsml,1845.341,11,738,67.728,1.662,0.329,82,1059,13.419,0.725,60.648
sim-15-1-0.01-0.1-4-1.3-0.55-4-5.rsml,39.563,2,38,19.782,0.988,0,0,0,0,0,0
sim-15-1.5-0.01-0.2-4-1.3-0.35-4-10.rsml,415.379,10,346,35.036,1.072,0.502,10,61,6.502,0.449,59.913
sim-15-1.3-0.01-0.4-4-1.3-0.15-5-15.rsml,404.69,10,288,29.299,0.8,0.418,14,105,7.979,0.514,67.44
sim-15-0.5-0.01-0.5-4-1.3-0.85-3-20.rsml,23248.359,9,1613,179.72,1.642,0.357,348,21446,62.158,0.879,57.109
sim-15-1.5-0.01-0.8-4-1.3-0.85-2-10.rsml,4755.207,10,906,91.179,1.376,0.282,124,3770,30.995,1.065,60.27
sim-15-1.2-0.01-0.8-4-1.3-0.45-3-20.rsml,16906.98,19,1695,89.634,0.754,0.317,337,15026,45.116,0.632,58.182
sim-15-0.7-0.01-0.8-4-1.3-0.45-4-5.rsml,9.987,1,9,9.987,0.709,0,0,0,0,0,0
sim-15-0.8-0.01-0.4-4-1.3-0.7-2-5.rsml,28.016,2,27,14.008,1.139,0,0,0,0,0,0
sim-15-0.6-0.01-0.2-4-1.3-0.9-1-10.rsml,545.233,4,352,88.349,2.395,0.304,22,181,8.72,0.651,53.301
sim-15-1.4-0.01-0.8-4-1.3-0.75-2-15.rsml,13874.502,16,1542,96.937,0.776,0.306,310,12164,39.753,0.611,57.374
sim-15-1.4-0.01-0.4-4-1.3-0.65-3-5.rsml,72.55,4,70,18.137,1.09,0,0,0,0,0,0
sim-15-0.6-0.01-0.7-4-1.3-0.4-1-10.rsml,280.161,4,143,36.229,1.137,0.407,10,131,13.525,0.826,60.639
sim-15-0.6-0.01-0.1-4-1.3-0.7-4-10.rsml,292.821,4,248,62.615,1.856,0.305,7,40,6.052,0.454,62.43
sim-15-0.9-0.01-0.3-4-1.3-0.25-1-20.rsml,5367.603,14,1369,98.422,2.281,0.306,191,3895,20.888,0.985,64.138
sim-15-1.4-0.01-0.3-4-1.3-0.6-5-10.rsml,1148.67,9,621,69.517,1.828,0.279,46,500,11.37,0.712,59.42
sim-15-0.9-0.01-0.1-4-1.3-0.65-4-15.rsml,3398.52,11,1545,140.98,3.222,0.322,148,1782,12.485,0.638,61.262
sim-15-0.9-0.01-0.5-4-1.3-0.55-4-10.rsml,566.622,6,311,52.293,1.536,0.333,22,242,11.494,0.834,62.463
sim-15-1.5-0.01-0.7-4-1.3-0.5-2-5.rsml,53.205,3,51,17.735,0.896,0,0,0,0,0,0
sim-15-0.6-0.01-0.6-4-1.3-0.6-2-5.rsml,14.906,1,14,14.906,0.966,0,0,0,0,0,0
sim-15-1.2-0.01-0.3-4-1.3-0.55-4-10.rsml,755.829,8,450,56.565,1.63,0.31,31,288,9.784,0.655,58.117
sim-15-1.3-0.01-0.1-4-1.3-0.15-2-15.rsml,270.962,10,263,26.766,0.794,0,1,3,3.304,0.402,55.818
sim-15-1.4-0.01-0.7-4-1.3-0.7-4-15.rsml,13626.96,16,1689,106.161,1.105,0.306,302,11768,39.498,0.78,57.85
sim-15-0.6-0.01-0.2-4-1.3-0.8-3-5.rsml,24.901,1,24,24.901,1.379,0,0,0,0,0,0
sim-15-1.1-0.01-0.8-4-1.3-0.65-3-20.rsml,18808.633,17,1611,95.254,0.701,0.348,339,17010,50.706,0.58,60.243
sim-15-1.2-0.01-0.6-4-1.3-0.95-4-5.rsml,107.282,3,91,30.506,1.594,0.526,2,15,7.883,0.969,67.559
sim-15-1.5-0.01-0.5-4-1.3-0.8-5-20.rsml,41565.484,25,3997,160.303,1.4,0.28,755,37158,49.746,0.754,59.109
sim-15-0.5-0.01-0.3-4-1.3-0.35-2-10.rsml,128.155,3,98,33.043,1.009,0.376,3,28,9.675,0.509,49.842
sim-15-1.5-0.01-0.5-4-1.3-0.8-5-15.rsml,17773.543,18,2479,138.302,1.792,0.282,415,15068,36.829,0.941,58.37
sim-15-1-0.01-0.5-4-1.3-0.1-1-10.rsml,7.808,1,7,7.808,0.398,0,0,0,0,0,0
sim-15-0.8-0.01-0.1-4-1.3-0.85-2-10.rsml,587.798,6,469,78.629,2.362,0.29,17,105,6.825,0.481,64.923
sim-15-1.5-0.01-0.6-4-1.3-0.35-5-5.rsml,32.425,3,31,10.808,0.609,0,0,0,0,0,0
sim-15-1-0.01-0.8-4-1.3-0.75-1-20.rsml,20524.201,17,1695,100.26,0.633,0.369,360,18625,52.277,0.508,58.633
sim-15-1.3-0.01-0.6-4-1.3-0.75-5-5.rsml,69.844,3,68,23.281,1.269,0,0,0,0,0,0
sim-15-1.1-0.01-0.7-4-1.3-0.4-3-15.rsml,6331.276,13,1015,78.506,1.303,0.297,155,5228,34.263,0.98,60.697
sim-15-1.2-0.01-0.6-4-1.3-0.25-2-10.rsml,212.976,7,153,22.432,0.752,0.448,7,53,7.994,0.552,75.47
sim-15-1.2-0.01-0.5-4-1.3-0.65-2-10.rsml,1399.168,9,570,63.538,1.89,0.387,58,793,14.264,1.046,59.497
sim-15-0.9-0.01-0.6-4-1.3-0.65-3-10.rsml,1004.476,7,379,54.556,1.794,0.368,38,602,16.384,1.133,58.069
sim-15-0.5-0.01-0.4-4-1.3-0.65-2-5.rsml,19.99,1,19,19.99,1.071,0,0,0,0,0,0
sim-15-1.2-0.01-0.7-4-1.3-0.55-2-10.rsml,1279.687,8,438,55.379,1.567,0.324,46,807,18.188,1.15,55.786
sim-15-1-0.01-0.2-4-1.3-0.4-1-20.rsml,13425.658,17,2873,169.545,2.927,0.277,395,10345,26.692,0.882,58.049
sim-15-0.8-0.01-0.5-4-1.3-0.3-5-20.rsml,10480.217,12,1473,123.181,1.751,0.312,233,8881,38.635,1.007,57.11
sim-15-0.6-0.01-0.4-4-1.3-0.45-1-15.rsml,2266.072,7,612,87.928,2.143,0.298,82,1607,20.129,1.036,60.802
sim-15-0.5-0.01-0.2-4-1.3-0.5-3-20.rsml,10765.001,8,1785,223.557,3.491,0.286,279,8823,32.174,0.962,57.57
sim-15-0.8-0.01-0.2-4-1.3-0.45-1-15.rsml,2004.635,9,822,91.698,2.201,0.314,89,1133,13.251,0.699,65.399
sim-15-0.8-0.01-0.8-4-1.3-0.95-2-15.rsml,10714.817,9,1042,116.412,0.92,0.354,213,9562,45.385,0.706,53.439
sim-15-1.2-0.01-0.3-4-1.3-0.85-2-10.rsml,1760.241,9,768,85.809,2.447,0.342,68,953,14.529,0.887,62.619
sim-15-1.2-0.01-0.2-4-1.3-0.9-4-15.rsml,11142.862,15,2666,178.25,2.926,0.307,355,8281,23.857,0.77,60.494
sim-15-1.3-0.01-0.7-4-1.3-0.5-5-10.rsml,1074.371,9,421,47.302,1.394,0.33,39,626,16.632,1.018,60.527
sim-15-1.5-0.01-0.3-4-1.3-0.1-3-10.rsml,6.999,1,6,6.999,0.369,0,0,0,0,0,0
sim-15-0.9-0.01-0.4-4-1.3-0.85-3-15.rsml,10745.837,10,1677,168.25,2.519,0.282,272,8915,33.321,1.095,56.454
sim-15-1.1-0.01-0.3-4-1.3-0.3-5-5.rsml,9.968,1,9,9.968,0.564,0,0,0,0,0,0
sim-15-1.2-0.01-0.3-4-1.3-0.7-1-10.rsml,1089.056,9,582,65.371,1.956,0.276,43,478,11.645,0.753,62.183
sim-15-0.5-0.01-0.1-4-1.3-0.25-1-15.rsml,342.754,5,265,53.562,1.32,0.292,11,69,6.813,0.449,70.658
sim-15-0.8-0.01-0.2-4-1.3-0.5-1-5.rsml,14.992,1,14,14.992,0.846,0,0,0,0,0,0
sim-15-1-0.01-0.5-4-1.3-0.4-3-5.rsml,28.245,2,27,14.123,0.764,0,0,0,0,0,0
sim-15-1.3-0.01-0.6-4-1.3-0.85-4-5.rsml,91.806,3,86,29.51,1.532,0,1,3,3.277,0.935,30.329
