image,tot_root_length,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals, tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle
monocot_2D_-10-1-0.1-0.011-0.3-3-0-1-5-r1-12.rsml,56.822033,9,45.0,5.478075,0.0985479,2.1538918,14,1.0,0.537097,0.028615855,41.345028
monocot_2D_-10-1-0.1-0.011-0.3-3-0-1.2-10-r1-12.rsml,90.472824,10,49.0,5.6616077,0.10968536,3.6074898,46,6.0,0.73601615,0.03198012,52.235
monocot_2D_-10-1-0.1-0.011-0.3-3-0-1.2-15-r1-12.rsml,99.74999,10,50.0,5.7120023,0.11007256,3.8990114,58,10.0,0.73499936,0.031931445,52.354492
monocot_2D_-10-1-0.1-0.011-0.3-3-0-1.2-20-r1-12.rsml,106.82966,10,53.0,6.074969,0.11744219,3.1772337,59,12.0,0.7810164,0.034218922,48.72829
monocot_2D_-10-1-0.1-0.011-0.3-3-0-1.2-25-r1-12.rsml,114.257225,10,53.0,6.059538,0.116953135,3.7927754,66,17.0,0.81305814,0.033855267,49.18306
monocot_2D_-10-1-0.1-0.011-0.3-3-0-1.2-5-r1-12.rsml,73.622665,10,53.0,6.077475,0.11774061,1.791904,22,1.0,0.5839967,0.034122594,48.69343
monocot_2D_-10-1-0.1-0.011-0.3-3-0-1.4-10-r1-12.rsml,125.94778,10,63.0,7.1184916,0.13521986,2.8868752,60,21.0,0.9127143,0.039278526,47.216652
monocot_2D_-10-1-0.1-0.011-0.3-3-0-1.4-15-r1-12.rsml,129.5913,10,60.0,6.723948,0.12786123,3.375678,71,25.0,0.8781946,0.037040178,47.944176
monocot_2D_-10-1-0.1-0.011-0.3-3-0-1.4-20-r1-12.rsml,137.95729,10,60.0,6.7250996,0.12727417,3.8286803,74,28.0,0.9554905,0.036775522,48.076794
monocot_2D_-10-1-0.1-0.011-0.3-3-0-1.4-25-r1-12.rsml,140.09814,10,63.0,6.957563,0.13413152,3.465977,73,35.0,0.9660617,0.038702022,46.643223
monocot_2D_-10-1-0.1-0.011-0.3-3-0-1.4-5-r1-12.rsml,104.726364,10,63.0,7.1238713,0.13586026,1.983815,40,11.0,0.8371915,0.03904634,49.94898
monocot_2D_-10-1-0.1-0.011-0.3-4-0-1-10-r1-12.rsml,66.17296,9,43.0,5.370555,0.09543053,3.0920475,28,3.0,0.6370705,0.027784122,47.11803
monocot_2D_-10-1-0.1-0.011-0.3-4-0-1-15-r1-12.rsml,67.593765,9,45.0,5.472702,0.099732324,2.4263854,26,3.0,0.7053635,0.029003348,49.133938
monocot_2D_-10-1-0.1-0.011-0.3-4-0-1-20-r1-12.rsml,70.700005,9,45.0,5.470407,0.09850668,3.0731838,30,8.0,0.7155448,0.028562281,52.406048
monocot_2D_-10-1-0.1-0.011-0.3-4-0-1-25-r1-12.rsml,73.53713,9,43.0,5.3541675,0.095616475,2.9153085,38,5.0,0.66709554,0.027883211,52.03125
monocot_2D_-10-1-0.1-0.011-0.3-4-0-1-5-r1-12.rsml,53.79887,9,42.0,5.317017,0.09495709,1.771815,11,0.0,0.5405204,0.027725238,43.352818
monocot_2D_-10-1-0.1-0.011-0.3-4-0-1.2-10-r1-12.rsml,87.76636,10,55.0,6.2161527,0.118857935,2.0587168,36,8.0,0.7112448,0.034582168,46.821354
monocot_2D_-10-1-0.1-0.011-0.3-4-0-1.2-15-r1-12.rsml,80.84372,10,49.0,5.6839795,0.10959874,2.4868386,35,4.0,0.68582606,0.0318593,49.49224
monocot_2D_-10-1-0.1-0.011-0.3-4-0-1.2-20-r1-12.rsml,103.77081,10,55.0,6.227105,0.119553685,3.0890808,49,14.0,0.8469343,0.034659162,48.857586
monocot_2D_-10-1-0.1-0.011-0.3-4-0-1.2-25-r1-12.rsml,100.63594,10,52.0,6.028596,0.116343275,3.1546214,46,14.0,0.8771734,0.033937376,50.733017
monocot_2D_-10-1-0.1-0.011-0.3-4-0-1.2-5-r1-12.rsml,73.33433,10,53.0,6.077577,0.11693859,2.017039,21,0.0,0.5980268,0.0340721,44.747772
monocot_2D_-10-1-0.1-0.011-0.3-4-0-1.4-10-r1-12.rsml,101.46538,10,61.0,6.780212,0.12944238,2.1360545,45,6.0,0.74807256,0.037548292,46.585003
monocot_2D_-10-1-0.1-0.011-0.3-4-0-1.4-15-r1-12.rsml,119.133865,10,66.0,7.316718,0.1397827,2.7881768,47,15.0,0.9780147,0.040431645,51.72309
monocot_2D_-10-1-0.1-0.011-0.3-4-0-1.4-20-r1-12.rsml,129.59087,10,64.0,7.168111,0.13641524,2.987524,56,22.0,1.0341029,0.03943491,44.383606
monocot_2D_-10-1-0.1-0.011-0.3-4-0-1.4-25-r1-12.rsml,133.2496,10,63.0,7.1194134,0.13634793,2.6705449,59,32.0,1.051788,0.03934208,47.072617
monocot_2D_-10-1-0.1-0.011-0.3-4-0-1.4-5-r1-12.rsml,88.43474,10,66.0,7.3164535,0.13900962,1.9884957,18,5.0,0.8483441,0.040058177,48.231575
monocot_2D_-10-1-0.1-0.011-0.3-5-0-1-10-r1-12.rsml,63.450344,9,45.0,5.4800324,0.09904515,2.1373405,23,3.0,0.6143493,0.028913414,50.40879
monocot_2D_-10-1-0.1-0.011-0.3-5-0-1-15-r1-12.rsml,60.76581,9,40.0,5.19572,0.092387244,2.943006,22,2.0,0.63656,0.026994074,54.028408
monocot_2D_-10-1-0.1-0.011-0.3-5-0-1-20-r1-12.rsml,72.07304,9,45.0,5.476429,0.09708383,2.527893,28,7.0,0.81375647,0.02854454,51.681587
monocot_2D_-10-1-0.1-0.011-0.3-5-0-1-25-r1-12.rsml,73.2962,9,45.0,5.474985,0.09890465,2.4302156,34,8.0,0.7065101,0.028828805,41.473885
monocot_2D_-10-1-0.1-0.011-0.3-5-0-1-5-r1-12.rsml,53.30569,9,45.0,5.482563,0.099275626,1.3175893,7,0.0,0.5660886,0.029266628,50.29884
monocot_2D_-10-1-0.1-0.011-0.3-5-0-1.2-10-r1-12.rsml,74.24105,10,50.0,5.721403,0.11092345,2.3447092,25,0.0,0.6810807,0.031939313,51.54686
monocot_2D_-10-1-0.1-0.011-0.3-5-0-1.2-15-r1-12.rsml,85.36509,10,51.0,5.869143,0.11371303,2.097387,33,6.0,0.8082926,0.032852396,55.98033
monocot_2D_-10-1-0.1-0.011-0.3-5-0-1.2-20-r1-12.rsml,97.61587,10,55.0,6.2153416,0.11834422,2.338891,43,13.0,0.82470864,0.034303054,48.437824
monocot_2D_-10-1-0.1-0.011-0.3-5-0-1.2-25-r1-12.rsml,81.43192,10,49.0,5.6784487,0.108688995,2.6186943,35,5.0,0.7042125,0.031642303,48.227547
monocot_2D_-10-1-0.1-0.011-0.3-5-0-1.2-5-r1-12.rsml,65.46867,10,50.0,5.733846,0.1105284,1.7451051,12,0.0,0.6775176,0.032316774,56.348064
monocot_2D_-10-1-0.1-0.011-0.3-5-0-1.4-10-r1-12.rsml,94.316376,10,61.0,6.8231864,0.13002132,1.5887779,29,13.0,0.89946616,0.037440676,47.682465
monocot_2D_-10-1-0.1-0.011-0.3-5-0-1.4-15-r1-12.rsml,103.23667,10,62.0,6.918688,0.13153805,2.301798,39,16.0,0.87307197,0.038049422,42.90655
monocot_2D_-10-1-0.1-0.011-0.3-5-0-1.4-20-r1-12.rsml,122.65182,10,66.0,7.320074,0.13938768,2.4531932,47,20.0,1.0521506,0.040161233,42.397263
monocot_2D_-10-1-0.1-0.011-0.3-5-0-1.4-25-r1-12.rsml,121.321915,10,63.0,7.1160665,0.13494995,2.661747,49,23.0,1.0236993,0.03912829,44.80387
monocot_2D_-10-1-0.1-0.011-0.3-5-0-1.4-5-r1-12.rsml,79.78113,10,61.0,6.768144,0.12935986,1.5677426,16,3.0,0.7562301,0.037216082,46.415684
monocot_2D_-10-1-0.1-0.011-0.4-3-0-1-10-r1-12.rsml,78.51297,9,45.0,5.47107,0.09746494,2.7258668,36,9.0,0.8131481,0.037256446,41.33229
monocot_2D_-10-1-0.1-0.011-0.4-3-0-1-15-r1-12.rsml,90.59651,9,44.0,5.4215474,0.09609119,3.5502524,45,16.0,0.9289467,0.03690767,48.793114
monocot_2D_-10-1-0.1-0.011-0.4-3-0-1-20-r1-12.rsml,94.13574,9,44.0,5.420955,0.09625985,3.452521,48,18.0,0.944732,0.037027936,50.993404
monocot_2D_-10-1-0.1-0.011-0.4-3-0-1-25-r1-12.rsml,92.69361,9,45.0,5.4819484,0.09999907,3.2151418,46,17.0,0.9425232,0.03848621,47.681194
monocot_2D_-10-1-0.1-0.011-0.4-3-0-1-5-r1-12.rsml,58.301197,9,39.0,5.0225925,0.090019345,3.0101566,21,0.0,0.62370753,0.034760427,42.396206
monocot_2D_-10-1-0.1-0.011-0.4-3-0-1.2-10-r1-12.rsml,102.73572,10,48.0,5.615228,0.1085384,3.608167,50,17.0,0.93166846,0.04172256,46.717255
monocot_2D_-10-1-0.1-0.011-0.4-3-0-1.2-15-r1-12.rsml,121.47742,10,51.0,5.8195443,0.11141979,3.1307936,60,26.0,1.0546993,0.042709734,49.593845
monocot_2D_-10-1-0.1-0.011-0.4-3-0-1.2-20-r1-12.rsml,128.33258,10,55.0,6.212234,0.11816251,3.8967855,62,31.0,1.0679076,0.0451039,48.11823
monocot_2D_-10-1-0.1-0.011-0.4-3-0-1.2-25-r1-12.rsml,132.4435,10,50.0,5.7243614,0.10981242,4.0287757,66,38.0,1.1393924,0.04186976,48.65748
monocot_2D_-10-1-0.1-0.011-0.4-3-0-1.2-5-r1-12.rsml,82.59762,10,51.0,5.817954,0.11155725,3.0884032,33,5.0,0.73994195,0.04256553,38.900654
monocot_2D_-10-1-0.1-0.011-0.4-3-0-1.4-10-r1-12.rsml,188.97556,10,66.0,7.327587,0.13956837,3.5868583,96,54.0,1.2052051,0.053278726,45.42081
monocot_2D_-10-1-0.1-0.011-0.4-3-0-1.4-15-r1-12.rsml,185.90462,10,63.0,7.1058607,0.13586746,3.4905336,91,60.0,1.262044,0.052259322,45.107407
monocot_2D_-10-1-0.1-0.011-0.4-3-0-1.4-20-r1-12.rsml,148.84633,10,60.0,6.7289867,0.12654932,3.4744594,70,40.0,1.1650925,0.04835729,44.893436
monocot_2D_-10-1-0.1-0.011-0.4-3-0-1.4-25-r1-12.rsml,220.16614,10,66.0,7.3199377,0.13915841,3.942491,113,76.0,1.3005912,0.052943014,44.890774
monocot_2D_-10-1-0.1-0.011-0.4-3-0-1.4-5-r1-12.rsml,126.362144,10,63.0,7.120097,0.13577586,2.7238126,60,18.0,0.91935235,0.052111257,45.839622
monocot_2D_-10-1-0.1-0.011-0.4-4-0-1-10-r1-12.rsml,73.459366,9,41.0,5.257474,0.09413319,2.8296561,31,11.0,0.84329337,0.036037337,51.75145
monocot_2D_-10-1-0.1-0.011-0.4-4-0-1-15-r1-12.rsml,70.5605,9,39.0,5.0340004,0.090006426,2.8888018,31,9.0,0.8146607,0.03474538,48.389275
monocot_2D_-10-1-0.1-0.011-0.4-4-0-1-20-r1-12.rsml,83.40747,9,43.0,5.3660007,0.095279045,3.1570148,38,14.0,0.92403847,0.036729224,50.51103
monocot_2D_-10-1-0.1-0.011-0.4-4-0-1-25-r1-12.rsml,85.37731,9,41.0,5.2578573,0.09363252,3.0676575,37,19.0,1.0285568,0.03597277,51.220795
monocot_2D_-10-1-0.1-0.011-0.4-4-0-1-5-r1-12.rsml,65.35041,9,41.0,5.2508416,0.093955934,1.9957181,23,7.0,0.7866447,0.036112916,46.299927
monocot_2D_-10-1-0.1-0.011-0.4-4-0-1.2-10-r1-12.rsml,97.99786,10,53.0,6.0746474,0.11661951,2.2411342,34,14.0,1.0956285,0.044668104,50.61567
monocot_2D_-10-1-0.1-0.011-0.4-4-0-1.2-15-r1-12.rsml,110.03432,10,53.0,6.072614,0.11672907,2.359734,41,24.0,1.202638,0.04448476,51.536545
monocot_2D_-10-1-0.1-0.011-0.4-4-0-1.2-20-r1-12.rsml,110.892685,10,51.0,5.8770995,0.113853745,2.7759447,45,22.0,1.1582596,0.04367894,47.240314
monocot_2D_-10-1-0.1-0.011-0.4-4-0-1.2-25-r1-12.rsml,112.06347,10,50.0,5.72714,0.11092108,3.2164307,49,29.0,1.1182051,0.04245753,47.16813
monocot_2D_-10-1-0.1-0.011-0.4-4-0-1.2-5-r1-12.rsml,73.230316,10,50.0,5.7163363,0.111356534,2.470679,19,4.0,0.8456291,0.042488657,51.407036
monocot_2D_-10-1-0.1-0.011-0.4-4-0-1.4-10-r1-12.rsml,127.59673,10,63.0,6.9602337,0.13412912,2.0465643,52,28.0,1.1152768,0.051605098,45.300888
monocot_2D_-10-1-0.1-0.011-0.4-4-0-1.4-15-r1-12.rsml,171.93713,10,66.0,7.294516,0.13909088,3.1572723,84,47.0,1.1784767,0.05312325,44.794106
monocot_2D_-10-1-0.1-0.011-0.4-4-0-1.4-20-r1-12.rsml,157.32224,10,63.0,6.975647,0.13447122,3.0550253,69,49.0,1.269069,0.051720154,45.196095
monocot_2D_-10-1-0.1-0.011-0.4-4-0-1.4-25-r1-12.rsml,177.95267,10,65.0,7.231804,0.13806973,2.7634633,76,62.0,1.3899297,0.05294011,47.705395
monocot_2D_-10-1-0.1-0.011-0.4-4-0-1.4-5-r1-12.rsml,80.89381,10,60.0,6.722088,0.12867956,2.7340384,15,3.0,0.9115285,0.04969429,44.28098
monocot_2D_-10-1-0.1-0.011-0.4-5-0-1-10-r1-12.rsml,59.894234,9,39.0,5.088482,0.09126165,1.6659465,18,4.0,0.7832161,0.035333697,49.942184
monocot_2D_-10-1-0.1-0.011-0.4-5-0-1-15-r1-12.rsml,74.93011,9,45.0,5.470839,0.09835747,2.259931,27,10.0,0.95157564,0.037849247,43.761276
monocot_2D_-10-1-0.1-0.011-0.4-5-0-1-20-r1-12.rsml,81.61434,9,45.0,5.481196,0.09854138,2.6507564,32,16.0,1.0088617,0.03797485,48.731174
monocot_2D_-10-1-0.1-0.011-0.4-5-0-1-25-r1-12.rsml,74.052574,9,42.0,5.3112,0.09439838,2.4600425,28,12.0,0.9375631,0.036323875,48.57032
monocot_2D_-10-1-0.1-0.011-0.4-5-0-1-5-r1-12.rsml,57.388348,9,42.0,5.31758,0.09476365,2.9210968,12,2.0,0.7941764,0.03634942,54.99799
monocot_2D_-10-1-0.1-0.011-0.4-5-0-1.2-10-r1-12.rsml,89.11843,10,52.0,6.0292654,0.11602937,2.4210873,31,13.0,0.92986363,0.044313546,39.952347
monocot_2D_-10-1-0.1-0.011-0.4-5-0-1.2-15-r1-12.rsml,91.25203,10,52.0,5.978073,0.11448811,2.0903385,30,13.0,1.0490429,0.043893874,48.577106
monocot_2D_-10-1-0.1-0.011-0.4-5-0-1.2-20-r1-12.rsml,107.523605,10,55.0,6.2139215,0.11811888,2.1714058,40,20.0,1.1346096,0.045517836,48.7809
monocot_2D_-10-1-0.1-0.011-0.4-5-0-1.2-25-r1-12.rsml,97.75644,10,52.0,5.9916806,0.11618928,2.438886,35,19.0,1.0811331,0.044767253,39.906414
monocot_2D_-10-1-0.1-0.011-0.4-5-0-1.2-5-r1-12.rsml,78.73148,10,52.0,6.031615,0.11588726,1.858084,23,4.0,0.80066705,0.044283655,47.403893
monocot_2D_-10-1-0.1-0.011-0.4-5-0-1.4-10-r1-12.rsml,110.937935,10,61.0,6.810095,0.13015439,1.9404964,39,17.0,1.0983846,0.04999398,47.511753
monocot_2D_-10-1-0.1-0.011-0.4-5-0-1.4-15-r1-12.rsml,137.23631,10,63.0,7.0961027,0.13631602,2.0308328,57,30.0,1.1627243,0.051990088,46.074127
monocot_2D_-10-1-0.1-0.011-0.4-5-0-1.4-20-r1-12.rsml,126.41322,10,62.0,6.927503,0.13166241,1.9506679,47,27.0,1.2157071,0.050883736,48.318645
monocot_2D_-10-1-0.1-0.011-0.4-5-0-1.4-25-r1-12.rsml,137.57655,10,63.0,6.95858,0.13460656,2.3458438,54,35.0,1.2590882,0.051561948,44.24997
monocot_2D_-10-1-0.1-0.011-0.4-5-0-1.4-5-r1-12.rsml,115.03997,10,66.0,7.3206463,0.13946018,1.5281128,40,16.0,1.0458373,0.053427838,48.2623
monocot_2D_-10-1-0.1-0.011-0.5-3-0-1-10-r1-12.rsml,90.00275,9,43.0,5.3701425,0.09521452,2.8893225,41,18.0,1.0163774,0.04522854,43.535515
monocot_2D_-10-1-0.1-0.011-0.5-3-0-1-15-r1-12.rsml,91.588,9,40.0,5.203783,0.09170145,3.2161803,39,23.0,1.1475375,0.043446008,47.353256
monocot_2D_-10-1-0.1-0.011-0.5-3-0-1-20-r1-12.rsml,97.23861,9,40.0,5.1907372,0.09186094,3.5456345,49,19.0,1.0310605,0.04397959,44.707893
monocot_2D_-10-1-0.1-0.011-0.5-3-0-1-25-r1-12.rsml,106.26246,9,42.0,5.313457,0.09507782,3.6096573,50,28.0,1.1688273,0.045469385,43.403324
monocot_2D_-10-1-0.1-0.011-0.5-3-0-1-5-r1-12.rsml,74.489296,9,45.0,5.4828296,0.09756028,3.0179405,29,5.0,0.86702806,0.046400208,50.902763
monocot_2D_-10-1-0.1-0.011-0.5-3-0-1.2-10-r1-12.rsml,141.99178,10,52.0,6.027953,0.1162214,2.9788377,77,35.0,1.0611984,0.05521598,42.684372
monocot_2D_-10-1-0.1-0.011-0.5-3-0-1.2-15-r1-12.rsml,183.35602,10,52.0,6.0273156,0.11625674,3.6749663,93,70.0,1.3234718,0.055476166,44.272655
monocot_2D_-10-1-0.1-0.011-0.5-3-0-1.2-20-r1-12.rsml,169.02583,10,52.0,5.982653,0.11549142,4.028676,88,60.0,1.2409015,0.054998368,43.995968
monocot_2D_-10-1-0.1-0.011-0.5-3-0-1.2-25-r1-12.rsml,186.94849,10,53.0,6.0784993,0.11683294,3.765501,94,69.0,1.3421642,0.05535354,45.958664
monocot_2D_-10-1-0.1-0.011-0.5-3-0-1.2-5-r1-12.rsml,123.154015,10,52.0,5.9591036,0.11402226,2.5713532,60,24.0,1.0593829,0.054616574,49.581657
monocot_2D_-10-1-0.1-0.011-0.5-3-0-1.4-10-r1-12.rsml,177.25671,10,60.0,6.724602,0.12861735,3.6929207,92,53.0,1.195768,0.061131038,43.51373
monocot_2D_-10-1-0.1-0.011-0.5-3-0-1.4-15-r1-12.rsml,217.09183,10,62.0,6.90959,0.1320698,3.497457,107,80.0,1.3831398,0.06285557,41.990482
monocot_2D_-10-1-0.1-0.011-0.5-3-0-1.4-20-r1-12.rsml,219.18019,10,61.0,6.8275595,0.13077326,3.845878,111,83.0,1.3595014,0.062320374,46.371315
monocot_2D_-10-1-0.1-0.011-0.5-3-0-1.4-25-r1-12.rsml,216.70503,10,60.0,6.708315,0.12784356,3.7197511,107,83.0,1.398336,0.060730282,44.11317
monocot_2D_-10-1-0.1-0.011-0.5-3-0-1.4-5-r1-12.rsml,145.07158,10,63.0,6.9769435,0.13376269,3.1623614,76,26.0,0.9908175,0.06333763,47.842754
monocot_2D_-10-1-0.1-0.011-0.5-4-0-1-10-r1-12.rsml,78.326675,9,42.0,5.3074317,0.0947943,2.4619675,30,14.0,1.0186596,0.045443702,43.735344
monocot_2D_-10-1-0.1-0.011-0.5-4-0-1-15-r1-12.rsml,87.78715,9,41.0,5.2645698,0.09313024,2.6975777,36,20.0,1.1223893,0.044382714,40.15184
monocot_2D_-10-1-0.1-0.011-0.5-4-0-1-20-r1-12.rsml,102.69684,9,41.0,5.2486935,0.093962125,2.8233535,39,31.0,1.4220157,0.045286838,52.060688
monocot_2D_-10-1-0.1-0.011-0.5-4-0-1-25-r1-12.rsml,83.46807,9,40.0,5.1822095,0.092994355,2.7850041,33,15.0,1.1160059,0.04438317,44.25936
monocot_2D_-10-1-0.1-0.011-0.5-4-0-1-5-r1-12.rsml,56.177402,9,40.0,5.2051897,0.09303098,2.1681957,12,2.0,0.777558,0.044253353,46.024876
monocot_2D_-10-1-0.1-0.011-0.5-4-0-1.2-10-r1-12.rsml,145.58035,10,55.0,6.2143908,0.11891773,2.8766282,68,38.0,1.2270063,0.056608,49.203297
monocot_2D_-10-1-0.1-0.011-0.5-4-0-1.2-15-r1-12.rsml,123.439575,10,49.0,5.671871,0.108652085,2.1492784,50,35.0,1.3344169,0.052260533,47.925186
monocot_2D_-10-1-0.1-0.011-0.5-4-0-1.2-20-r1-12.rsml,140.24666,10,50.0,5.716235,0.11019457,2.9702528,61,45.0,1.3620379,0.052582618,45.014412
monocot_2D_-10-1-0.1-0.011-0.5-4-0-1.2-25-r1-12.rsml,146.29947,10,50.0,5.713701,0.111319385,2.7716348,63,47.0,1.4152771,0.052812234,46.277752
monocot_2D_-10-1-0.1-0.011-0.5-4-0-1.2-5-r1-12.rsml,81.71368,10,48.0,5.628695,0.108396456,1.8190452,29,8.0,0.8767837,0.052110054,43.529366
monocot_2D_-10-1-0.1-0.011-0.5-4-0-1.4-10-r1-12.rsml,156.66283,10,63.0,6.9697556,0.13458262,2.6474516,69,44.0,1.2603667,0.063874096,43.144783
monocot_2D_-10-1-0.1-0.011-0.5-4-0-1.4-15-r1-12.rsml,196.52487,10,63.0,7.113808,0.13548337,2.9015133,79,74.0,1.5871747,0.064387985,45.865192
monocot_2D_-10-1-0.1-0.011-0.5-4-0-1.4-20-r1-12.rsml,164.44917,10,61.0,6.777164,0.129257,2.9502163,73,53.0,1.3243496,0.061553493,46.375668
monocot_2D_-10-1-0.1-0.011-0.5-4-0-1.4-25-r1-12.rsml,182.9795,10,61.0,6.8254557,0.13062221,3.1556346,81,73.0,1.4163576,0.061950695,40.31351
monocot_2D_-10-1-0.1-0.011-0.5-4-0-1.4-5-r1-12.rsml,123.06463,10,61.0,6.7812138,0.12948053,2.6782682,56,20.0,0.9866517,0.061725583,45.9866
monocot_2D_-10-1-0.1-0.011-0.5-5-0-1-10-r1-12.rsml,74.56664,9,45.0,5.465054,0.099008,2.2354827,29,4.0,0.87521183,0.047227625,46.39074
monocot_2D_-10-1-0.1-0.011-0.5-5-0-1-15-r1-12.rsml,81.44739,9,45.0,5.4749436,0.0990296,2.383768,26,18.0,1.2374189,0.047115356,50.201363
monocot_2D_-10-1-0.1-0.011-0.5-5-0-1-20-r1-12.rsml,82.24933,9,45.0,5.4787064,0.09648929,2.5153162,28,17.0,1.1764632,0.045798488,48.30137
monocot_2D_-10-1-0.1-0.011-0.5-5-0-1-25-r1-12.rsml,81.25469,9,45.0,5.4768257,0.099245526,2.1990304,28,18.0,1.1415447,0.047439557,44.285107
monocot_2D_-10-1-0.1-0.011-0.5-5-0-1-5-r1-12.rsml,51.816765,9,40.0,5.192111,0.09205643,1.1102023,6,2.0,0.84796107,0.044018432,45.777927
monocot_2D_-10-1-0.1-0.011-0.5-5-0-1.2-10-r1-12.rsml,116.334816,10,51.0,5.8128886,0.112112746,2.6471837,51,29.0,1.1412926,0.053329572,45.96673
monocot_2D_-10-1-0.1-0.011-0.5-5-0-1.2-15-r1-12.rsml,116.09204,10,52.0,5.9750943,0.11474878,2.1914272,44,27.0,1.2804794,0.054396793,45.078144
monocot_2D_-10-1-0.1-0.011-0.5-5-0-1.2-20-r1-12.rsml,134.69815,10,51.0,5.8163323,0.11181745,2.7861762,59,41.0,1.2972008,0.05319879,46.732582
monocot_2D_-10-1-0.1-0.011-0.5-5-0-1.2-25-r1-12.rsml,119.14674,10,49.0,5.6722636,0.10942717,2.6540017,47,34.0,1.3281724,0.05189097,43.39308
monocot_2D_-10-1-0.1-0.011-0.5-5-0-1.2-5-r1-12.rsml,97.88247,10,52.0,5.971438,0.11512069,1.7007298,36,15.0,1.0602244,0.05479236,44.722183
monocot_2D_-10-1-0.1-0.011-0.5-5-0-1.4-10-r1-12.rsml,129.49922,10,61.0,6.75438,0.12960263,2.1777108,51,28.0,1.2148123,0.06159452,45.621128
monocot_2D_-10-1-0.1-0.011-0.5-5-0-1.4-15-r1-12.rsml,167.68008,10,63.0,7.122702,0.13482168,2.5218024,67,58.0,1.4395977,0.06418923,45.286964
monocot_2D_-10-1-0.1-0.011-0.5-5-0-1.4-20-r1-12.rsml,162.88159,10,63.0,6.968601,0.13309553,2.3369904,60,58.0,1.5532598,0.06329712,45.97634
monocot_2D_-10-1-0.1-0.011-0.5-5-0-1.4-25-r1-12.rsml,175.59924,10,63.0,6.972086,0.13448812,2.7028177,68,66.0,1.5570353,0.06367355,46.97202
monocot_2D_-10-1-0.1-0.011-0.5-5-0-1.4-5-r1-12.rsml,100.47688,10,60.0,6.7181473,0.12652531,2.0029087,35,14.0,0.9512973,0.060700275,43.452408
monocot_2D_-10-1-0.6-0.001-0.3-3-0-1-10-r1-12.rsml,62.95499,9,39.0,5.008426,0.09106786,2.3989081,25,4.0,0.7151659,0.026745934,60.106293
monocot_2D_-10-1-0.6-0.001-0.3-3-0-1-15-r1-12.rsml,73.211365,9,40.0,5.1370506,0.093032494,3.019729,41,6.0,0.657998,0.027049633,50.807693
monocot_2D_-10-1-0.6-0.001-0.3-3-0-1-20-r1-12.rsml,75.717445,9,41.0,5.1254697,0.093223214,2.9594617,45,7.0,0.65751576,0.027328687,55.7753
monocot_2D_-10-1-0.6-0.001-0.3-3-0-1-25-r1-12.rsml,87.0831,9,45.0,5.4171095,0.09927291,3.557715,55,13.0,0.69689304,0.029011479,49.60801
monocot_2D_-10-1-0.6-0.001-0.3-3-0-1-5-r1-12.rsml,62.217995,9,45.0,5.426738,0.09879977,2.1789613,23,0.0,0.5816242,0.028517196,62.350845
monocot_2D_-10-1-0.6-0.001-0.3-3-0-1.2-10-r1-12.rsml,89.17066,10,52.0,5.863482,0.114552125,2.392179,39,10.0,0.7829703,0.033329956,57.662434
monocot_2D_-10-1-0.6-0.001-0.3-3-0-1.2-15-r1-12.rsml,107.54857,10,55.0,6.156699,0.11912942,3.525175,57,13.0,0.80669427,0.034528013,54.966232
monocot_2D_-10-1-0.6-0.001-0.3-3-0-1.2-20-r1-12.rsml,118.01397,10,55.0,6.129704,0.11890129,3.9533682,62,24.0,0.91478914,0.03452006,53.572865
monocot_2D_-10-1-0.6-0.001-0.3-3-0-1.2-25-r1-12.rsml,123.90915,10,55.0,6.1914454,0.11841656,4.229045,72,25.0,0.8610378,0.034381144,50.50276
monocot_2D_-10-1-0.6-0.001-0.3-3-0-1.2-5-r1-12.rsml,64.383995,10,50.0,5.667093,0.110589325,2.08385,13,0.0,0.5933126,0.03208045,57.07052
monocot_2D_-10-1-0.6-0.001-0.3-3-0-1.4-10-r1-12.rsml,136.5739,10,63.0,7.0413165,0.13554604,4.034273,72,26.0,0.9188997,0.03907849,51.749405
monocot_2D_-10-1-0.6-0.001-0.3-3-0-1.4-15-r1-12.rsml,145.09785,10,66.0,7.225466,0.13906066,4.117372,74,30.0,0.98436755,0.040191106,49.565147
monocot_2D_-10-1-0.6-0.001-0.3-3-0-1.4-20-r1-12.rsml,146.35715,10,63.0,7.017483,0.13635263,3.8920395,71,39.0,1.0729903,0.039375454,53.06482
monocot_2D_-10-1-0.6-0.001-0.3-3-0-1.4-25-r1-12.rsml,158.53415,10,64.0,7.0825,0.13683073,3.7238808,82,42.0,1.0696238,0.0393926,51.56112
monocot_2D_-10-1-0.6-0.001-0.3-3-0-1.4-5-r1-12.rsml,92.23095,10,64.0,7.115788,0.1365841,2.3445156,29,5.0,0.726657,0.039620545,47.440144
monocot_2D_-10-1-0.6-0.001-0.3-4-0-1-10-r1-12.rsml,65.52006,9,44.0,5.3499565,0.09811392,2.9658456,25,5.0,0.6948182,0.028891793,54.11504
monocot_2D_-10-1-0.6-0.001-0.3-4-0-1-15-r1-12.rsml,72.735535,9,45.0,5.4308643,0.09701569,2.4189906,32,8.0,0.7455552,0.028451452,57.6588
