 ;image;tot_root_length;n_primary;tot_prim_length;mean_prim_length;mean_prim_diameter;mean_lat_density;n_laterals;tot_lat_length;mean_lat_length;mean_lat_diameter;mean_lat_angle
194;sim-0.05-0.2-20-1-2-0.5-1-20-4.rsml;22442.943;15;2897;193.634;0.931;0.544;990;19043;19.736;0.199;17.183
195;sim-0.05-0.2-20-1-2-0.5-1-20-5.rsml;22583.865;15;2893;193.387;0.931;0.546;990;19178;19.882;0.2;17.486
196;sim-0.05-0.2-20-1-2-1-0.6-20-1.rsml;6167.029;15;1647;110.408;0.559;0.496;442;4294;10.206;0.132;39.617
197;sim-0.05-0.2-20-1-2-1-0.6-20-2.rsml;6288.273;15;1647;110.234;0.559;0.582;442;4414;10.486;0.132;40.71
198;sim-0.05-0.2-20-1-2-1-0.6-20-3.rsml;6183.921;15;1649;110.675;0.559;0.525;439;4310;10.305;0.132;40.82
199;sim-0.05-0.2-20-1-2-1-0.6-20-4.rsml;6242.181;15;1648;110.425;0.559;0.509;448;4371;10.236;0.132;40.134
200;sim-0.05-0.2-20-1-2-1-0.6-20-5.rsml;6263.646;15;1650;110.641;0.559;0.524;445;4390;10.346;0.132;41.298
201;sim-0.05-0.2-20-1-2-1-0.8-20-1.rsml;12760.91;15;2276;152.218;0.745;0.549;783;10082;13.381;0.165;40.267
202;sim-0.05-0.2-20-1-2-1-0.8-20-2.rsml;12587.428;15;2277;152.113;0.745;0.548;783;9916;13.162;0.165;39.521
203;sim-0.05-0.2-20-1-2-1-0.8-20-3.rsml;12703.819;15;2270;151.953;0.745;0.553;783;10029;13.314;0.165;40.07
204;sim-0.05-0.2-20-1-2-1-0.8-20-4.rsml;12586.304;15;2271;151.936;0.745;0.551;783;9908;13.164;0.165;39.857
205;sim-0.05-0.2-20-1-2-1-0.8-20-5.rsml;12791.47;15;2274;152.122;0.745;0.551;783;10131;13.422;0.166;40.269
206;sim-0.05-0.2-20-1-2-1-1-20-1.rsml;20015.1;15;2892;193.422;0.931;0.548;990;16604;17.287;0.2;38.846
207;sim-0.05-0.2-20-1-2-1-1-20-2.rsml;20127.299;15;2894;193.46;0.931;0.545;990;16736;17.399;0.2;38.921
208;sim-0.05-0.2-20-1-2-1-1-20-3.rsml;20086.758;15;2893;193.456;0.931;0.549;990;16694;17.358;0.2;39.334
209;sim-0.05-0.2-20-1-2-1-1-20-4.rsml;20235.549;15;2892;193.372;0.931;0.548;990;16827;17.51;0.2;40.041
210;sim-0.05-0.2-20-1-2-1-1-20-5.rsml;19970.271;15;2892;193.304;0.931;0.545;990;16573;17.243;0.2;39.484
211;sim-0.05-0.2-20-1-4-0.5-0.6-20-1.rsml;4308.581;15;1653;110.623;0.559;0.304;219;2549;12.097;0.135;19.064
212;sim-0.05-0.2-20-1-4-0.5-0.6-20-2.rsml;4286.327;15;1649;110.509;0.559;0.336;221;2523;11.895;0.134;19.492
213;sim-0.05-0.2-20-1-4-0.5-0.6-20-3.rsml;4273.99;15;1651;110.552;0.559;0.309;217;2511;12.054;0.135;19.964
214;sim-0.05-0.2-20-1-4-0.5-0.6-20-4.rsml;4320.914;15;1644;110.101;0.559;0.315;219;2569;12.189;0.134;19.976
215;sim-0.05-0.2-20-1-4-0.5-0.6-20-5.rsml;4330.024;15;1656;110.911;0.559;0.318;222;2556;12.011;0.135;20.219
216;sim-0.05-0.2-20-1-4-0.5-0.8-20-1.rsml;8335.431;15;2278;152.348;0.745;0.296;391;5856;15.474;0.167;19.023
217;sim-0.05-0.2-20-1-4-0.5-0.8-20-2.rsml;8321.179;15;2276;152.296;0.745;0.297;391;5842;15.439;0.168;18.875
218;sim-0.05-0.2-20-1-4-0.5-0.8-20-3.rsml;8302.06;15;2274;152.228;0.745;0.299;391;5832;15.393;0.167;18.786
219;sim-0.05-0.2-20-1-4-0.5-0.8-20-4.rsml;8343.134;15;2274;152.135;0.745;0.297;391;5859;15.502;0.168;18.559
220;sim-0.05-0.2-20-1-4-0.5-0.8-20-5.rsml;8339.204;15;2281;152.608;0.745;0.299;391;5853;15.473;0.168;18.998
221;sim-0.05-0.2-20-1-4-0.5-1-20-1.rsml;12614.581;15;2893;193.304;0.931;0.295;497;9467;19.547;0.204;17.784
222;sim-0.05-0.2-20-1-4-0.5-1-20-2.rsml;12663.184;15;2889;193.09;0.931;0.295;497;9516;19.652;0.203;18.488
223;sim-0.05-0.2-20-1-4-0.5-1-20-3.rsml;12677.711;15;2897;193.593;0.931;0.294;497;9510;19.666;0.203;18.234
224;sim-0.05-0.2-20-1-4-0.5-1-20-4.rsml;12646.041;15;2895;193.524;0.931;0.294;497;9489;19.604;0.203;17.883
225;sim-0.05-0.2-20-1-4-0.5-1-20-5.rsml;12650.837;15;2895;193.592;0.931;0.294;497;9496;19.612;0.203;18.502
226;sim-0.05-0.2-20-1-4-1-0.6-20-1.rsml;4005.564;15;1661;111.078;0.559;0.31;218;2232;10.731;0.135;42.791
227;sim-0.05-0.2-20-1-4-1-0.6-20-2.rsml;3968.201;15;1654;110.905;0.559;0.301;221;2201;10.428;0.135;40.268
228;sim-0.05-0.2-20-1-4-1-0.6-20-3.rsml;3924.148;15;1657;110.904;0.559;0.299;217;2150;10.417;0.135;41.589
229;sim-0.05-0.2-20-1-4-1-0.6-20-4.rsml;3975.35;15;1661;111.205;0.559;0.28;222;2202;10.393;0.134;40.915
230;sim-0.05-0.2-20-1-4-1-0.6-20-5.rsml;3935.862;15;1649;110.409;0.559;0.311;225;2170;10.132;0.135;40.218
231;sim-0.05-0.2-20-1-4-1-0.8-20-1.rsml;7498.779;15;2275;152.186;0.745;0.3;391;5018;13.34;0.168;39.644
232;sim-0.05-0.2-20-1-4-1-0.8-20-2.rsml;7462.102;15;2275;152.216;0.745;0.298;391;4990;13.245;0.168;40.773
233;sim-0.05-0.2-20-1-4-1-0.8-20-3.rsml;7542.546;15;2277;152.24;0.745;0.296;391;5063;13.45;0.168;39.772
234;sim-0.05-0.2-20-1-4-1-0.8-20-4.rsml;7488.057;15;2273;152.03;0.745;0.299;391;5002;13.319;0.167;40.443
235;sim-0.05-0.2-20-1-4-1-0.8-20-5.rsml;7507.199;15;2270;151.83;0.745;0.299;391;5021;13.375;0.167;40.371
236;sim-0.05-0.2-20-1-4-1-1-20-1.rsml;11495.827;15;2889;193.179;0.931;0.295;497;8350;17.3;0.203;39.593
237;sim-0.05-0.2-20-1-4-1-1-20-2.rsml;11487.24;15;2898;193.642;0.931;0.294;497;8333;17.269;0.203;38.691
238;sim-0.05-0.2-20-1-4-1-1-20-3.rsml;11417.217;15;2891;193.153;0.931;0.294;497;8264;17.143;0.203;39.542
239;sim-0.05-0.2-20-1-4-1-1-20-4.rsml;11410.986;15;2891;193.212;0.931;0.294;497;8258;17.128;0.204;39.829
240;sim-0.05-0.2-20-1-4-1-1-20-5.rsml;11334.343;15;2893;193.358;0.931;0.297;497;8187;16.97;0.204;37.993
241;sim-0.05-0.2-30-0.3-2-0.5-0.6-20-1.rsml;3705.476;5;656;131.581;0.559;0.539;199;2949;15.314;0.129;18.263
242;sim-0.05-0.2-30-0.3-2-0.5-0.6-20-2.rsml;3708.094;5;653;130.998;0.559;0.543;199;2954;15.342;0.129;19.109
243;sim-0.05-0.2-30-0.3-2-0.5-0.6-20-3.rsml;3733.15;5;653;130.995;0.559;0.544;199;2977;15.468;0.129;19.209
244;sim-0.05-0.2-30-0.3-2-0.5-0.6-20-4.rsml;3673.5;5;650;130.257;0.559;0.556;199;2925;15.187;0.129;17.47
245;sim-0.05-0.2-30-0.3-2-0.5-0.6-20-5.rsml;3740.475;5;652;131.127;0.559;0.548;199;2996;15.502;0.13;19.458
246;sim-0.05-0.2-30-0.3-2-0.5-0.8-20-1.rsml;6912.053;5;895;179.631;0.745;0.544;277;5886;21.711;0.164;17.538
247;sim-0.05-0.2-30-0.3-2-0.5-0.8-20-2.rsml;6913.282;5;895;179.615;0.745;0.547;277;5886;21.716;0.163;17.361
248;sim-0.05-0.2-30-0.3-2-0.5-0.8-20-3.rsml;6895.951;5;894;179.336;0.745;0.545;277;5858;21.658;0.163;17.747
249;sim-0.05-0.2-30-0.3-2-0.5-0.8-20-4.rsml;6877.685;5;893;179.326;0.745;0.543;277;5851;21.592;0.164;16.709
250;sim-0.05-0.2-30-0.3-2-0.5-0.8-20-5.rsml;6878.934;5;894;179.25;0.745;0.551;277;5839;21.598;0.164;17.583
251;sim-0.05-0.2-30-0.3-2-0.5-1-20-1.rsml;11551.404;5;1135;227.407;0.931;0.508;392;10217;26.567;0.198;17.244
252;sim-0.05-0.2-30-0.3-2-0.5-1-20-2.rsml;11595.525;5;1133;227.052;0.931;0.507;395;10264;26.482;0.198;17.724
253;sim-0.05-0.2-30-0.3-2-0.5-1-20-3.rsml;11375.536;5;1132;226.983;0.931;0.489;387;10037;26.462;0.198;16.555
254;sim-0.05-0.2-30-0.3-2-0.5-1-20-4.rsml;11484.38;5;1131;226.806;0.931;0.501;393;10159;26.337;0.198;17.51
255;sim-0.05-0.2-30-0.3-2-0.5-1-20-5.rsml;11595.919;5;1132;226.959;0.931;0.515;394;10263;26.551;0.199;16.828
256;sim-0.05-0.2-30-0.3-2-1-0.6-20-1.rsml;3285.671;5;653;131.29;0.559;0.544;199;2537;13.212;0.129;40.668
257;sim-0.05-0.2-30-0.3-2-1-0.6-20-2.rsml;3223.355;5;650;130.548;0.559;0.561;199;2473;12.918;0.13;39.989
258;sim-0.05-0.2-30-0.3-2-1-0.6-20-3.rsml;3273.65;5;647;129.833;0.559;0.562;199;2521;13.188;0.129;40.483
259;sim-0.05-0.2-30-0.3-2-1-0.6-20-4.rsml;3236.991;5;653;131.051;0.559;0.547;199;2477;12.974;0.129;39.966
260;sim-0.05-0.2-30-0.3-2-1-0.6-20-5.rsml;3317.568;5;650;130.639;0.559;0.546;199;2570;13.389;0.129;42.708
261;sim-0.05-0.2-30-0.3-2-1-0.8-20-1.rsml;5966.069;5;892;179.048;0.745;0.547;277;4940;18.306;0.163;37.304
262;sim-0.05-0.2-30-0.3-2-1-0.8-20-2.rsml;6087.213;5;893;179.267;0.745;0.55;277;5059;18.74;0.163;38.576
263;sim-0.05-0.2-30-0.3-2-1-0.8-20-3.rsml;6127.334;5;895;179.402;0.745;0.552;277;5099;18.882;0.165;39.374
264;sim-0.05-0.2-30-0.3-2-1-0.8-20-4.rsml;6162.822;5;891;178.543;0.745;0.566;277;5126;19.026;0.163;39.402
265;sim-0.05-0.2-30-0.3-2-1-0.8-20-5.rsml;6156.915;5;896;179.774;0.745;0.549;277;5113;18.982;0.164;38.821
266;sim-0.05-0.2-30-0.3-2-1-1-20-1.rsml;10230.831;5;1132;226.838;0.931;0.502;392;8914;23.206;0.198;38.188
267;sim-0.05-0.2-30-0.3-2-1-1-20-2.rsml;10227.248;5;1131;227.034;0.931;0.498;392;8889;23.194;0.198;38.526
268;sim-0.05-0.2-30-0.3-2-1-1-20-3.rsml;10321.113;5;1134;227.245;0.931;0.493;390;8999;23.551;0.199;37.294
269;sim-0.05-0.2-30-0.3-2-1-1-20-4.rsml;10178.736;5;1132;226.765;0.931;0.523;396;8844;22.841;0.198;37.625
270;sim-0.05-0.2-30-0.3-2-1-1-20-5.rsml;10270.883;5;1132;226.989;0.931;0.515;397;8939;23.012;0.198;38.339
271;sim-0.05-0.2-30-0.3-4-0.5-0.6-20-1.rsml;2173.155;5;654;131.451;0.559;0.312;98;1463;15.468;0.129;19.141
272;sim-0.05-0.2-30-0.3-4-0.5-0.6-20-2.rsml;2153.51;5;649;130.078;0.559;0.322;98;1455;15.338;0.13;18.527
273;sim-0.05-0.2-30-0.3-4-0.5-0.6-20-3.rsml;2163.282;5;650;130.511;0.559;0.315;98;1463;15.416;0.129;19.084
274;sim-0.05-0.2-30-0.3-4-0.5-0.6-20-4.rsml;2146.861;5;650;130.585;0.559;0.316;98;1450;15.244;0.129;17.773
275;sim-0.05-0.2-30-0.3-4-0.5-0.6-20-5.rsml;2154.527;5;654;131.306;0.559;0.316;98;1446;15.286;0.129;18.638
276;sim-0.05-0.2-30-0.3-4-0.5-0.8-20-1.rsml;3862.3;5;894;179.354;0.745;0.306;138;2897;21.489;0.163;16.973
277;sim-0.05-0.2-30-0.3-4-0.5-0.8-20-2.rsml;3864.51;5;897;179.764;0.745;0.298;138;2896;21.49;0.163;18.357
278;sim-0.05-0.2-30-0.3-4-0.5-0.8-20-3.rsml;3873.321;5;895;179.606;0.745;0.31;138;2908;21.56;0.164;17.757
279;sim-0.05-0.2-30-0.3-4-0.5-0.8-20-4.rsml;3908.233;5;895;179.562;0.745;0.305;138;2943;21.815;0.164;16.956
280;sim-0.05-0.2-30-0.3-4-0.5-0.8-20-5.rsml;3859.001;5;895;179.49;0.745;0.298;138;2900;21.46;0.164;17.767
281;sim-0.05-0.2-30-0.3-4-0.5-1-20-1.rsml;6273.112;5;1133;227.154;0.931;0.265;195;5042;26.345;0.199;16.65
282;sim-0.05-0.2-30-0.3-4-0.5-1-20-2.rsml;6324.875;5;1132;226.948;0.931;0.259;197;5087;26.346;0.199;17.452
283;sim-0.05-0.2-30-0.3-4-0.5-1-20-3.rsml;6192.006;5;1134;227.267;0.931;0.259;197;4959;25.663;0.197;17.084
284;sim-0.05-0.2-30-0.3-4-0.5-1-20-4.rsml;6281.854;5;1131;226.667;0.931;0.276;196;5049;26.268;0.199;17.126
285;sim-0.05-0.2-30-0.3-4-0.5-1-20-5.rsml;6349.398;5;1134;226.96;0.931;0.27;196;5122;26.605;0.199;18.833
286;sim-0.05-0.2-30-0.3-4-1-0.6-20-1.rsml;1960.607;5;652;130.761;0.559;0.316;98;1262;13.335;0.129;40.881
287;sim-0.05-0.2-30-0.3-4-1-0.6-20-2.rsml;1973.072;5;654;131.245;0.559;0.313;98;1268;13.437;0.129;40.997
288;sim-0.05-0.2-30-0.3-4-1-0.6-20-3.rsml;1904.183;5;654;130.978;0.559;0.314;98;1202;12.748;0.13;38.335
289;sim-0.05-0.2-30-0.3-4-1-0.6-20-4.rsml;1963.902;5;654;131.26;0.559;0.311;98;1259;13.343;0.129;40.473
290;sim-0.05-0.2-30-0.3-4-1-0.6-20-5.rsml;1930.693;5;652;130.754;0.559;0.324;98;1228;13.03;0.13;39.68
291;sim-0.05-0.2-30-0.3-4-1-0.8-20-1.rsml;3544.577;5;894;179.447;0.745;0.299;138;2587;19.184;0.164;39.94
292;sim-0.05-0.2-30-0.3-4-1-0.8-20-2.rsml;3525.392;5;896;179.83;0.745;0.298;138;2556;19.031;0.164;40.32
293;sim-0.05-0.2-30-0.3-4-1-0.8-20-3.rsml;3407.848;5;892;178.852;0.745;0.303;138;2446;18.214;0.163;39.156
294;sim-0.05-0.2-30-0.3-4-1-0.8-20-4.rsml;3518.937;5;896;179.785;0.745;0.298;138;2552;18.986;0.165;39.418
295;sim-0.05-0.2-30-0.3-4-1-0.8-20-5.rsml;3495.704;5;895;179.481;0.745;0.3;138;2530;18.828;0.165;39.793
296;sim-0.05-0.2-30-0.3-4-1-1-20-1.rsml;5621.227;5;1134;227.118;0.931;0.268;198;4389;22.655;0.199;35.506
297;sim-0.05-0.2-30-0.3-4-1-1-20-2.rsml;5561.345;5;1131;226.533;0.931;0.265;195;4333;22.711;0.198;34.824
298;sim-0.05-0.2-30-0.3-4-1-1-20-3.rsml;5591.713;5;1132;226.856;0.931;0.259;199;4359;22.399;0.198;35.766
299;sim-0.05-0.2-30-0.3-4-1-1-20-4.rsml;5570.713;5;1134;227.237;0.931;0.259;193;4343;22.977;0.198;38.251
300;sim-0.05-0.2-30-0.3-4-1-1-20-5.rsml;5676.459;5;1134;227.312;0.931;0.26;194;4441;23.402;0.199;36.979
301;sim-0.05-0.2-30-1-2-0.5-0.6-20-1.rsml;16792.715;15;2508;167.844;0.559;0.549;860;13838;16.599;0.131;18.587
302;sim-0.05-0.2-30-1-2-0.5-0.6-20-2.rsml;16832.502;15;2509;167.738;0.559;0.554;860;13890;16.647;0.131;18.393
303;sim-0.05-0.2-30-1-2-0.5-0.6-20-3.rsml;16698.721;15;2507;167.668;0.559;0.549;860;13754;16.493;0.13;18.336
304;sim-0.05-0.2-30-1-2-0.5-0.6-20-4.rsml;16820.973;15;2506;167.657;0.559;0.554;860;13904;16.635;0.131;18.67
305;sim-0.05-0.2-30-1-2-0.5-0.6-20-5.rsml;16730.193;15;2502;167.303;0.559;0.552;860;13799;16.536;0.13;18.261
306;sim-0.05-0.2-30-1-2-0.5-0.8-20-1.rsml;31503.92;15;3443;230.043;0.745;0.544;1180;27498;23.774;0.165;18.046
307;sim-0.05-0.2-30-1-2-0.5-0.8-20-2.rsml;31551.143;15;3439;229.662;0.745;0.545;1180;27520;23.819;0.165;17.854
308;sim-0.05-0.2-30-1-2-0.5-0.8-20-3.rsml;31445.463;15;3433;229.362;0.745;0.545;1180;27436;23.733;0.165;18.413
309;sim-0.05-0.2-30-1-2-0.5-0.8-20-4.rsml;31371.57;15;3437;229.579;0.745;0.548;1180;27350;23.668;0.165;18.027
310;sim-0.05-0.2-30-1-2-0.5-0.8-20-5.rsml;31411.398;15;3436;229.478;0.745;0.548;1180;27405;23.703;0.165;17.417
311;sim-0.05-0.2-30-1-2-0.5-1-20-1.rsml;52256.672;15;4365;291.416;0.931;0.51;1643;47065;29.145;0.199;17.31
312;sim-0.05-0.2-30-1-2-0.5-1-20-2.rsml;52130.512;15;4362;291.275;0.931;0.518;1656;46924;28.841;0.199;16.859
313;sim-0.05-0.2-30-1-2-0.5-1-20-3.rsml;52239.09;15;4367;291.622;0.931;0.505;1646;47070;29.079;0.199;17.276
314;sim-0.05-0.2-30-1-2-0.5-1-20-4.rsml;52031.797;15;4361;291.245;0.931;0.52;1649;46831;28.904;0.199;17.082
315;sim-0.05-0.2-30-1-2-0.5-1-20-5.rsml;51986.758;15;4365;291.556;0.931;0.503;1626;46801;29.283;0.199;17.219
316;sim-0.05-0.2-30-1-2-1-0.6-20-1.rsml;14656.145;15;2514;168.084;0.559;0.551;860;11704;14.11;0.131;39.946
317;sim-0.05-0.2-30-1-2-1-0.6-20-2.rsml;14866.026;15;2516;168.152;0.559;0.548;860;11906;14.353;0.131;40.258
318;sim-0.05-0.2-30-1-2-1-0.6-20-3.rsml;14822.73;15;2502;167.345;0.559;0.558;860;11875;14.317;0.13;40.494
319;sim-0.05-0.2-30-1-2-1-0.6-20-4.rsml;14827.046;15;2515;168.166;0.559;0.549;860;11870;14.308;0.131;39.782
320;sim-0.05-0.2-30-1-2-1-0.6-20-5.rsml;14837.111;15;2510;167.878;0.559;0.546;860;11902;14.324;0.131;40.493
321;sim-0.05-0.2-30-1-2-1-0.8-20-1.rsml;28048.549;15;3438;229.654;0.745;0.548;1180;24033;20.851;0.165;39.069
322;sim-0.05-0.2-30-1-2-1-0.8-20-2.rsml;27773.686;15;3441;229.892;0.745;0.546;1180;23747;20.615;0.165;38.798
323;sim-0.05-0.2-30-1-2-1-0.8-20-3.rsml;28000.408;15;3436;229.496;0.745;0.548;1180;23993;20.812;0.165;39.249
324;sim-0.05-0.2-30-1-2-1-0.8-20-4.rsml;27917.295;15;3440;229.807;0.745;0.545;1180;23899;20.737;0.165;38.693
325;sim-0.05-0.2-30-1-2-1-0.8-20-5.rsml;27933.014;15;3436;229.541;0.745;0.547;1180;23897;20.754;0.165;39.741
326;sim-0.05-0.2-30-1-2-1-1-20-1.rsml;46215.328;15;4362;291.306;0.931;0.504;1630;41051;25.672;0.199;37.212
327;sim-0.05-0.2-30-1-2-1-1-20-2.rsml;46625.797;15;4361;291.25;0.931;0.506;1646;41434;25.673;0.199;37.895
328;sim-0.05-0.2-30-1-2-1-1-20-3.rsml;46801.703;15;4364;291.47;0.931;0.504;1639;41607;25.888;0.2;37.691
329;sim-0.05-0.2-30-1-2-1-1-20-4.rsml;46590.082;15;4361;291.149;0.931;0.502;1621;41424;26.047;0.2;37.884
330;sim-0.05-0.2-30-1-2-1-1-20-5.rsml;46598.145;15;4355;290.897;0.931;0.509;1637;41427;25.8;0.2;38.481
331;sim-0.05-0.2-30-1-4-0.5-0.6-20-1.rsml;9653.115;15;2510;167.86;0.559;0.3;429;6926;16.632;0.132;19.285
332;sim-0.05-0.2-30-1-4-0.5-0.6-20-2.rsml;9614.201;15;2502;167.173;0.559;0.302;429;6891;16.566;0.132;19.153
333;sim-0.05-0.2-30-1-4-0.5-0.6-20-3.rsml;9597.667;15;2505;167.461;0.559;0.301;429;6863;16.517;0.132;18.435
334;sim-0.05-0.2-30-1-4-0.5-0.6-20-4.rsml;9665.999;15;2512;167.959;0.559;0.296;429;6919;16.659;0.132;19.168
335;sim-0.05-0.2-30-1-4-0.5-0.6-20-5.rsml;9535.875;15;2504;167.344;0.559;0.299;429;6815;16.377;0.132;18.393
336;sim-0.05-0.2-30-1-4-0.5-0.8-20-1.rsml;17424.756;15;3435;229.443;0.745;0.29;592;13697;23.62;0.167;17.585
337;sim-0.05-0.2-30-1-4-0.5-0.8-20-2.rsml;17388.359;15;3433;229.282;0.745;0.29;592;13648;23.563;0.167;18.384
338;sim-0.05-0.2-30-1-4-0.5-0.8-20-3.rsml;17544.391;15;3440;229.819;0.745;0.288;592;13798;23.813;0.167;18.487
339;sim-0.05-0.2-30-1-4-0.5-0.8-20-4.rsml;17427.256;15;3432;229.266;0.745;0.29;592;13697;23.629;0.167;18.265
340;sim-0.05-0.2-30-1-4-0.5-0.8-20-5.rsml;17506.84;15;3441;229.914;0.745;0.288;592;13773;23.747;0.167;18.39
341;sim-0.05-0.2-30-1-4-0.5-1-20-1.rsml;28283.369;15;4364;291.478;0.931;0.27;824;23499;29.018;0.202;17.242
342;sim-0.05-0.2-30-1-4-0.5-1-20-2.rsml;28329.158;15;4367;291.503;0.931;0.267;823;23561;29.109;0.202;17.695
343;sim-0.05-0.2-30-1-4-0.5-1-20-3.rsml;28098.305;15;4359;291.069;0.931;0.275;823;23327;28.836;0.201;17.227
344;sim-0.05-0.2-30-1-4-0.5-1-20-4.rsml;28400.982;15;4361;291.347;0.931;0.264;825;23603;29.128;0.202;17.949
345;sim-0.05-0.2-30-1-4-0.5-1-20-5.rsml;28270.09;15;4359;291.227;0.931;0.257;822;23476;29.077;0.202;17.603
346;sim-0.05-0.2-30-1-4-1-0.6-20-1.rsml;8695.469;15;2505;167.533;0.559;0.301;429;5974;14.411;0.132;42.673
347;sim-0.05-0.2-30-1-4-1-0.6-20-2.rsml;8664.072;15;2503;167.481;0.559;0.3;429;5950;14.34;0.132;41.554
348;sim-0.05-0.2-30-1-4-1-0.6-20-3.rsml;8728.267;15;2506;167.558;0.559;0.299;429;6002;14.487;0.132;41.225
349;sim-0.05-0.2-30-1-4-1-0.6-20-4.rsml;8674.531;15;2519;168.471;0.559;0.296;429;5935;14.33;0.132;40.479
350;sim-0.05-0.2-30-1-4-1-0.6-20-5.rsml;8645.975;15;2513;168.035;0.559;0.299;429;5915;14.278;0.132;41.344
351;sim-0.05-0.2-30-1-4-1-0.8-20-1.rsml;15734.589;15;3441;229.948;0.745;0.289;592;11994;20.752;0.167;39.379
352;sim-0.05-0.2-30-1-4-1-0.8-20-2.rsml;15689.925;15;3436;229.525;0.745;0.288;592;11950;20.688;0.167;38.649
353;sim-0.05-0.2-30-1-4-1-0.8-20-3.rsml;15714.003;15;3430;229.188;0.745;0.291;592;11985;20.737;0.167;39.739
354;sim-0.05-0.2-30-1-4-1-0.8-20-4.rsml;15594.472;15;3441;229.872;0.745;0.29;592;11848;20.518;0.167;38.495
355;sim-0.05-0.2-30-1-4-1-0.8-20-5.rsml;15543.038;15;3441;229.832;0.745;0.289;592;11797;20.432;0.167;39.011
356;sim-0.05-0.2-30-1-4-1-1-20-1.rsml;25330.17;15;4363;291.382;0.931;0.266;825;20538;25.405;0.201;38.083
357;sim-0.05-0.2-30-1-4-1-1-20-2.rsml;25838.336;15;4361;291.22;0.931;0.261;813;21050;26.408;0.202;39.483
358;sim-0.05-0.2-30-1-4-1-1-20-3.rsml;25410.23;15;4366;291.49;0.931;0.263;824;20641;25.531;0.201;37.502
359;sim-0.05-0.2-30-1-4-1-1-20-4.rsml;25466.666;15;4360;291.288;0.931;0.261;822;20692;25.666;0.201;37.937
360;sim-0.05-0.2-30-1-4-1-1-20-5.rsml;25489.223;15;4354;290.852;0.931;0.274;833;20715;25.362;0.202;37.786
361;sim-0.05-0.3-10-0.3-2-0.5-0.6-20-1.rsml;544.632;5;207;41.939;0.559;0.544;35;320;9.57;0.177;19.395
362;sim-0.05-0.3-10-0.3-2-0.5-0.6-20-2.rsml;529.197;5;209;42.363;0.559;0.545;35;304;9.068;0.177;19.516
363;sim-0.05-0.3-10-0.3-2-0.5-0.6-20-3.rsml;534.535;5;209;42.015;0.559;0.556;35;310;9.27;0.177;17.789
364;sim-0.05-0.3-10-0.3-2-0.5-0.6-20-4.rsml;520.939;5;207;41.948;0.559;0.561;35;295;8.891;0.175;20.738
365;sim-0.05-0.3-10-0.3-2-0.5-0.6-20-5.rsml;519.58;5;205;41.35;0.559;0.567;35;300;8.938;0.177;18.788
366;sim-0.05-0.3-10-0.3-2-0.5-0.8-20-1.rsml;1114.846;5;289;58.126;0.745;0.522;71;788;11.609;0.228;17.899
367;sim-0.05-0.3-10-0.3-2-0.5-0.8-20-2.rsml;1086.646;5;287;57.803;0.745;0.54;70;762;11.395;0.228;17.496
368;sim-0.05-0.3-10-0.3-2-0.5-0.8-20-3.rsml;1084.817;5;286;57.501;0.745;0.524;68;768;11.725;0.229;18.308
369;sim-0.05-0.3-10-0.3-2-0.5-0.8-20-4.rsml;1082.859;5;288;57.983;0.745;0.525;70;757;11.328;0.227;17.511
370;sim-0.05-0.3-10-0.3-2-0.5-0.8-20-5.rsml;1082.378;5;289;58.243;0.745;0.515;69;758;11.466;0.227;16.267
371;sim-0.05-0.3-10-0.3-2-0.5-1-20-1.rsml;1821.913;5;366;73.648;0.931;0.523;104;1398;13.978;0.279;16.549
372;sim-0.05-0.3-10-0.3-2-0.5-1-20-2.rsml;1815.396;5;367;74.195;0.931;0.527;109;1389;13.252;0.279;15.081
373;sim-0.05-0.3-10-0.3-2-0.5-1-20-3.rsml;1823.089;5;367;73.907;0.931;0.541;110;1398;13.214;0.278;16.644
374;sim-0.05-0.3-10-0.3-2-0.5-1-20-4.rsml;1823.434;5;366;73.55;0.931;0.535;109;1397;13.355;0.276;18.077
375;sim-0.05-0.3-10-0.3-2-0.5-1-20-5.rsml;1787.693;5;366;73.532;0.931;0.544;108;1365;13.148;0.28;16.06
376;sim-0.05-0.3-10-0.3-2-1-0.6-20-1.rsml;496.429;5;207;41.851;0.559;0.503;36;270;7.977;0.175;39.476
377;sim-0.05-0.3-10-0.3-2-1-0.6-20-2.rsml;493.477;5;209;41.96;0.559;0.561;35;266;8.105;0.177;43.183
378;sim-0.05-0.3-10-0.3-2-1-0.6-20-3.rsml;488.652;5;210;42.452;0.559;0.539;35;261;7.897;0.178;39.089
379;sim-0.05-0.3-10-0.3-2-1-0.6-20-4.rsml;468.938;5;205;41.526;0.559;0.576;35;243;7.466;0.177;47.246
380;sim-0.05-0.3-10-0.3-2-1-0.6-20-5.rsml;474.763;5;210;42.356;0.559;0.549;35;248;7.514;0.174;37.129
381;sim-0.05-0.3-10-0.3-2-1-0.8-20-1.rsml;959.794;5;286;57.682;0.745;0.524;69;639;9.73;0.227;37.127
382;sim-0.05-0.3-10-0.3-2-1-0.8-20-2.rsml;1017.419;5;287;57.809;0.745;0.524;72;694;10.116;0.229;39.111
383;sim-0.05-0.3-10-0.3-2-1-0.8-20-3.rsml;1026.735;5;286;57.858;0.745;0.534;72;703;10.242;0.23;40.228
384;sim-0.05-0.3-10-0.3-2-1-0.8-20-4.rsml;965.889;5;289;58.328;0.745;0.498;69;639;9.772;0.226;37.619
