;image;Rep;Is; areaTotal; width; depth; ratio w/d; CoM X; CoM Y; Densell1; Densell2; Densell3; Densell4; DensRect1; DensRect2; DensRect3; Directionality; LengthBlancs1; LengthBlancs2; nTips; meanhor4; maxhor4; meanhor3; maxhor3; meanhor2; maxhor2; meanhor1; maxhor1; meanvert; maxvert; number; numberdensity; X1;X2;X3;X4;X5;X6;X7;X8;X9;X10; areaPrim; width; depth; ratio w/d; CoM X; CoM Y; Densell1; Densell2; Densell3; Densell4; DensRect1; DensRect2; DensRect3; Directionality; LengthBlancs1; LengthBlancs2; nTips; meanhor4; maxhor4; meanhor3; maxhor3; meanhor2; maxhor2; meanhor1; maxhor1; meanvert; maxvert; number; numberdensity; X1;X2;X3;X4;X5;X6;X7;X8;X9;X10; areaLat; width; depth; ratio w/d; CoM X; CoM Y; Densell1; Densell2; Densell3; Densell4; DensRect1; DensRect2; DensRect3; Directionality; LengthBlancs1; LengthBlancs2; nTips; meanhor4; maxhor4; meanhor3; maxhor3; meanhor2; maxhor2; meanhor1; maxhor1; meanvert; maxvert; number; numberdensity; X1;X2;X3;X4;X5;X6;X7;X8;X9;X10; EDMmax; LatDiam
516;sim-0.05-0.3-20-0.3-4-0.5-0.8-20 ;1;Test;24169;246;1233;0.19951338;0.49143237;0.36165398;0.34648597;0.20570351;0.08375879;0.024522923;28784.553;28906.504;18922.764;6.9282;35.295555;73.05942;67;14.485816;26;15.196078;28;6.4281044;13;1.3648208;5;47.773506;163;1;8.11E-04;107;30;56;70;131;49;158;124;91;4;1948;146;1221;0.11957412;0.71738136;0.35846505;0.028070964;0.023905145;0.011333499;0.006388458;3246.5754;2986.3013;1239.7261;17.422192;308.22882;615.34546;705;2.425;7;2.269091;6;1.1449275;3;1;1;15.730769;59;533;0.43652743;76;8;18;118;92;8;75;90;1;1;3745;243;921;0.26384366;0.46785948;0.40413362;0.050130975;0.044261158;0.020670522;0.005744292;2991.7695;4769.5474;3164.6091;34.226574;238.9184;239.1421;1825;5;13;6.868421;13;3.2920353;8;1.8157895;5;15.527426;76;2061;2.237785;92;40;63;97;147;48;134;122;77;2;10;1
521;sim-0.05-0.3-20-0.3-4-0.5-1-20 ;1;Test;45941;271;1559;0.17382938;0.5551726;0.35815346;0.50633764;0.322464;0.106426895;0.021851907;51357.934;53667.9;32678.967;8.069438;22.17972;29.377674;80;15.041436;34;16.425259;27;6.8834195;18;1.6384616;4;59.767715;273;1;6.41E-04;94;70;104;130;155;41;147;104;37;6;2782;166;1523;0.1089954;0.81107026;0.34669292;0.045143858;0.02928025;0.010268549;0.003797747;4506.024;4638.554;2915.6626;10.092007;383.30798;766.507;899;3.0314286;9;2.34375;7;1.5259259;4;1.0091743;2;24.990099;155;710;0.46618515;41;15;71;67;0;14;135;1;1;166;5297;270;1268;0.21293375;0.52163947;0.40801;0.039374262;0.04471351;0.019584611;0.004909349;3714.8147;6088.8887;4448.148;29.646921;324.21136;648.2137;2810;4.981884;10;6.9873013;16;3.5987055;8;1.8987855;6;19.395523;92;2605;2.0544164;74;85;80;94;0;72;173;129;74;270;14;2
526;sim-0.05-0.3-20-0.3-4-1-0.6-20 ;1;Test;12450;260;904;0.28761062;0.5027742;0.3503266;0.25420058;0.12545507;0.057719633;0.017278109;16207.692;9884.615;6657.6924;7.0229993;75.82022;110.62504;82;12.795;22;9.495536;19;3.950893;8;1.2053572;3;23.466135;160;19;0.021017699;92;7;27;140;162;88;217;133;9;3;1374;200;901;0.22197558;0.58107716;0.3528822;0.024077408;0.018005123;0.006581328;0.005104204;2225;1030;1340;7.637034;231.4649;233.52625;364;2.5277777;6;2.0487804;4;1.4777777;3;1.0638298;2;9.033557;109;308;0.34184238;108;31;14;127;149;20;100;114;7;1;1762;258;642;0.40186915;0.50415754;0.3755043;0.03548426;0.021866249;0.014316777;0.004464916;1724.8062;1275.1938;1155.0388;44.567745;173.62604;173.68254;885;4.361702;10;4.09434;11;2.1677852;6;1.2178218;3;6.979839;27;839;1.3068535;113;38;83;153;128;89;145;116;2;2;11;1
531;sim-0.05-0.3-20-0.3-4-1-0.8-20 ;1;Test;23631;361;1232;0.29301947;0.53150904;0.35354373;0.2646685;0.14730644;0.049946826;0.01147468;21000;18817.174;12199.446;3.9654365;50.71749;88.6801;74;16.071684;25;13.068627;26;5.392157;14;1.254902;4;29.875706;175;1;8.12E-04;146;40;85;141;125;106;269;148;12;4;1915;190;1225;0.15510204;0.96747977;0.380214;0.023221685;0.017002722;0.00967192;0.004276262;2731.5789;1989.4736;1710.5264;6.7570252;310.7298;314.06396;595;1.3694581;4;1.2279793;3;1.4736842;4;1.076087;2;14.777778;56;392;0.32;92;95;57;0;38;35;69;34;190;1;3405;360;896;0.4017857;0.5137433;0.36792254;0.036029782;0.024505263;0.01318848;0.002981099;2272.2222;2538.889;1866.6666;39.02608;241.40422;482.80844;1807;5.720588;11;5.788288;11;3.1866028;8;1.5766424;4;9.801749;43;1781;1.9877232;115;21;128;140;0;173;268;136;87;360;9;1
536;sim-0.05-0.3-20-0.3-4-1-1-20 ;1;Test;51550;446;1562;0.28553137;0.49649784;0.34639728;0.3522265;0.19026554;0.07957334;0.017343074;35829.598;31295.965;22130.045;8.9749775;28.972357;44.584534;103;19.52066;33;16.907455;27;6.873385;16;1.5564103;9;38.828766;214;1;6.40E-04;158;56;143;150;205;129;353;166;74;6;2710;378;1556;0.24293059;0.56208146;0.35478163;0.024143275;0.012215577;0.004177196;0.001266507;2346.5608;1965.6085;1412.6984;13.011265;400.43228;405.72226;803;2.9620597;9;2.283286;8;1.7263514;5;1.1304348;2;11.752213;98;608;0.3907455;185;140;120;195;182;43;79;153;1;1;6010;442;1236;0.3576052;0.5003256;0.363351;0.026426159;0.026653554;0.015619654;0.003398784;3079.1855;3266.9683;2721.7195;38.064274;328.33215;656.3269;3033;7.2906575;17;7.372549;15;3.85;10;1.7128713;5;13.981043;47;3127;2.5299354;140;33;120;126;0;153;351;208;159;442;13;2
541;sim-0.05-0.3-20-1-2-0.5-0.6-20 ;1;Test;62844;365;1092;0.33424908;0.5022711;0.34438327;0.6705674;0.44000816;0.1715937;0.0415016;53484.93;50808.22;27575.342;10.548966;7.4952273;13.195759;535;43.412247;73;49.442806;69;19.704798;36;3.2767527;9;84.45429;336;280;0.25641027;149;53;61;56;119;105;274;262;125;4;7034;280;1085;0.2580645;0.64895606;0.32420173;0.09487831;0.05671762;0.022645608;0.008335589;8021.4287;6303.5713;2553.5715;19.141115;280.86295;283.42014;2727;10.779026;22;8.501859;17;3.4923077;8;1.6336634;4;28.352423;96;2199;2.0267282;136;29;51;6;70;36;223;116;123;1;10134;363;867;0.4186851;0.49728078;0.4017383;0.071138605;0.08428403;0.046481326;0.011515512;5300.2754;7256.198;5994.49;39.31968;235.3083;470.6166;5094;12.277227;28;18.641861;29;11.065727;21;2.985437;9;27.38682;94;4886;5.6355247;158;74;47;107;150;97;258;287;102;1;15;1
546;sim-0.05-0.3-20-1-2-0.5-0.8-20 ;1;Test;100583;330;1482;0.22267206;0.48075894;0.34516257;0.8761413;0.6425569;0.20509014;0.034917496;93793.94;96175.76;59757.574;13.406889;5.180118;8.416408;204;43.7907;83;45.433605;72;21.948229;44;3.1837838;13;128.89688;393;1;6.75E-04;78;34;58;88;196;135;249;158;87;5;11669;275;1477;0.18618822;0.5464765;0.32116833;0.120001994;0.094445184;0.026459945;0.00376461;13207.272;14069.091;7614.5454;27.562412;376.37878;751.7746;4224;13.134454;31;12.089918;25;4.2861037;13;1.5320755;4;46.33195;193;3460;2.3425863;84;13;79;95;176;115;198;80;51;1;11263;329;1171;0.28095645;0.44878948;0.4213457;0.033108424;0.06581842;0.05082721;0.0129985;6170.213;7316.1094;7255.3193;40.391533;304.52914;608.7865;5497;10.676471;21;13.134021;26;9.0207615;17;4.357664;13;32.58154;100;5864;5.0076857;115;37;50;95;152;91;290;172;120;30;19;1
551;sim-0.05-0.3-20-1-2-0.5-1-20 ;1;Test;210021;474;1894;0.250264;0.46293366;0.3620261;0.9524444;0.6714395;0.26510522;0.060264237;121466.24;136772.16;81495.78;13.082294;4.917673;10.418483;219;39.292793;91;57.792374;84;30.98085;59;4.164905;19;134.59738;330;1;5.28E-04;157;40;45;50;112;112;353;346;324;6;16254;355;1870;0.18983957;0.5754073;0.33801696;0.086378634;0.07416063;0.024021085;0.00731595;13194.366;14563.38;5743.662;29.778515;240.8863;951.79254;5543;13.180803;43;14.083691;40;5.243902;16;1.6831169;6;49.123417;186;4506;2.4096258;139;78;52;21;83;108;235;244;319;1;17915;472;1590;0.29685536;0.43690825;0.45761758;0.013527434;0.048640527;0.04511572;0.014222285;4993.644;6961.8643;8383.475;37.343838;415.12408;829.2894;8800;8.913747;23;15.934343;27;14.286802;24;4.9495797;16;37.573627;147;8837;5.557862;152;16;65;51;122;74;369;313;299;1;28;2
556;sim-0.05-0.3-20-1-2-1-0.6-20 ;1;Test;61098;469;1096;0.42791972;0.5494384;0.33299533;0.59788257;0.31209737;0.124131806;0.029296944;45652.453;36893.39;19127.932;14.886396;7.9000554;20.298576;789;53.903225;82;47.172794;76;18.257353;33;3.0404413;9;68.89507;221;511;0.46624088;165;50;79;105;315;171;359;317;273;3;6362;374;1093;0.34217748;0.691429;0.32008898;0.08129077;0.03330616;0.01845429;0.004330629;6596.257;3491.9785;1751.3369;16.852434;289.6757;290.1587;2246;10.411111;21;6.697417;17;3.3828995;8;1.6861702;4;20.479021;97;1880;1.7200366;145;66;65;39;0;61;228;246;235;374;11718;465;857;0.54259044;0.5474267;0.36270562;0.086609;0.07494468;0.037021503;0.010837132;6305.3765;6621.5054;4178.4946;44.591152;244.77336;488.19055;5701;18.450981;34;20.542454;32;11.235849;25;2.8655913;10;24.423246;73;5751;6.7106185;176;27;118;65;302;150;385;302;328;23;19;1
561;sim-0.05-0.3-20-1-2-1-0.8-20 ;1;Test;115388;535;1478;0.36197564;0.50283444;0.33281106;0.7242194;0.4152317;0.1434312;0.027652271;72216.82;64472.9;39065.42;11.882443;6.353151;11.201073;284;69.9446;107;61.5625;92;24.713116;49;3.387534;10;107.93774;307;1;6.77E-04;163;84;129;152;158;195;392;318;221;4;11264;413;1472;0.28057066;0.6458427;0.30965722;0.103199415;0.05173453;0.015646787;0.003194067;10147.7;7922.518;4658.5957;24.50032;382.4134;383.39575;3847;13.684932;29;9.868853;25;4.336066;14;1.6934307;4;33.484375;103;3667;2.4911685;124;68;118;93;88;131;249;172;207;1;19427;530;1161;0.456503;0.49820787;0.3731025;0.07364991;0.08459024;0.043889157;0.010093448;8783.019;9326.415;7200;41.337456;319.95312;638.58124;9168;21.358423;41;23.32986;39;14.565972;28;4.185328;13;35.857143;83;9135;7.868217;165;68;91;115;174;172;428;328;235;2;16;1
566;sim-0.05-0.3-20-1-2-1-1-20 ;1;Test;224350;655;1896;0.34546414;0.50994927;0.32536632;0.8587035;0.55210835;0.16861127;0.026812466;113796.945;106969.47;65662.59;24.253296;5.3421354;12.1635065;275;67.098434;100;61.052967;98;24.62288;56;3.2838984;16;110.83896;410;1;5.27E-04;130;134;169;293;295;353;460;310;59;6;16321;470;1850;0.25405404;0.70209044;0.31119227;0.09296799;0.058711246;0.016015805;0.002559544;12027.659;10751.063;6189.362;33.716274;242.43562;954.38464;5786;15.276923;45;12.416486;30;4.916854;15;1.5578035;6;46.625378;173;5338;2.8854053;189;82;150;226;202;97;277;185;1;1;23094;654;1582;0.41340077;0.51749086;0.362037;0.042336337;0.06026963;0.03260306;0.005227238;8059.633;9415.902;7691.1313;40.067387;428.61636;855.9264;10436;19.295338;34;19.76396;32;11.637755;26;3.755224;12;34.31656;93;10933;6.9108725;142;169;180;232;285;334;452;357;165;3;29;2
571;sim-0.05-0.3-20-1-4-0.5-0.6-20 ;1;Test;47584;335;1095;0.30593607;0.50849926;0.35603634;0.55578876;0.3449465;0.15472028;0.03494296;44791.043;38250.746;18788.06;6.5376186;17.200983;27.424313;336;32.334694;60;35.180145;51;14.47037;28;3.1459854;8;70.0125;215;186;0.16986302;109;82;0;50;155;76;215;271;232;3;5353;253;1093;0.23147301;0.6186502;0.35089123;0.06598432;0.044154063;0.020522801;0.009154712;6636.364;4173.913;2249.012;15.429081;281.37518;561.5496;1899;7.90566;17;5.7601476;14;2.8659003;8;1.4150944;3;22.140844;121;1354;1.2387923;110;54;26;19;0;28;155;211;230;253;6808;333;854;0.38992974;0.48063752;0.38955307;0.06062323;0.06254624;0.03303892;0.010170896;4621.6216;5423.4233;3282.2822;35.395664;229.89563;458.49536;3433;10.106952;21;13.033019;22;6.9428573;16;2.1703296;6;20.328173;57;3404;3.9859486;114;39;53;66;170;83;236;254;221;3;14;1
576;sim-0.05-0.3-20-1-4-0.5-0.8-20 ;1;Test;85447;341;1481;0.23024984;0.5146688;0.35545552;0.67151976;0.45537934;0.20853887;0.04019648;74961.875;69237.54;42879.766;6.0681767;11.923032;18.205305;167;37.543606;63;40.676632;61;18.961956;35;3.3929539;9;111.96914;328;1;6.75E-04;90;58;46;75;154;122;240;210;154;4;8522;283;1474;0.19199458;0.56444055;0.34285825;0.076257594;0.055468127;0.02292088;0.006739137;9275.618;8353.356;3833.9224;18.495472;375.76855;251.87321;2872;9.447514;21;7.825613;18;3.9287672;10;1.6031746;4;33.096;115;2309;1.5664858;115;80;84;174;154;76;173;169;1;1;10826;337;1171;0.2877882;0.4790421;0.4072326;0.04800572;0.06506314;0.042178683;0.01252291;6074.184;7175.074;6614.243;36.737793;305.08032;609.88275;5392;10.822641;20;13.810997;23;9.290657;20;3.145594;9;31.254492;91;5563;4.7506404;180;1;23;40;172;34;280;235;149;1;24;1
581;sim-0.05-0.3-20-1-4-0.5-1-20 ;1;Test;157277;392;1895;0.20686015;0.5665059;0.35131592;0.8172423;0.6109102;0.24856372;0.044637255;118346.94;114517.86;77836.734;8.214716;8.868278;14.155656;173;37.97982;69;38.275425;65;18.444681;43;3.5042193;11;121.37334;432;1;5.28E-04;150;82;99;153;242;114;268;218;135;6;11526;284;1885;0.15066312;0.73159033;0.33218855;0.081586145;0.05923672;0.02294388;0.006453774;11750;11549.296;6859.155;21.643677;477.31018;478.22995;3823;9.24026;21;8.211087;23;3.5947137;10;1.5511811;5;47.388126;177;3069;1.6281167;116;27;78;112;189;99;249;145;90;1;12939;391;1580;0.24746835;0.51241356;0.39869282;0.028013416;0.04956476;0.03470532;0.008137681;6468.031;6882.353;7260.8696;36.871456;406.97543;813.95087;6630;10.911111;29;11.340967;20;7.9872775;17;2.735294;8;32.167095;142;6380;4.037975;166;93;97;132;255;113;291;181;138;1;26;2
586;sim-0.05-0.3-20-1-4-1-0.6-20 ;1;Test;46198;430;1093;0.39341262;0.50190645;0.34565204;0.45790333;0.27155653;0.09268529;0.029708624;35088.37;31458.139;15874.419;6.635189;16.289463;39.763985;399;37.959183;59;31.324724;55;12.501845;20;2.9044118;7;52.06353;198;298;0.2726441;109;45;72;117;191;208;328;286;233;3;4878;336;1078;0.3116883;0.6227718;0.35753614;0.049069088;0.034861904;0.014187185;0.004844727;4541.6665;3443.4524;1604.1666;17.004675;282.76492;564.5751;1812;6.810811;17;6.2686567;12;3.3448277;7;1.1;3;15.050167;77;1266;1.174397;139;91;38;0;156;94;176;245;311;1;6942;426;836;0.5095694;0.5061242;0.3475718;0.065574706;0.048296813;0.021540217;0.007891549;4593.8965;3931.9248;2586.8545;42.314156;234.79779;235.27747;3330;13.546875;24;12.222222;23;5.7004833;12;2.227545;7;16.655941;45;3635;4.3480864;91;11;78;129;181;216;367;275;174;5;15;1
591;sim-0.05-0.3-20-1-4-1-0.8-20 ;1;Test;86422;565;1476;0.38279134;0.5490438;0.34549123;0.5318162;0.29533395;0.10076432;0.020961137;51973.453;46417.7;29423.01;6.389652;12.436311;24.821922;209;46.544117;73;40.55586;66;16.820164;35;3.0299728;7;67.92527;294;1;6.78E-04;267;71;172;175;322;143;486;256;182;5;7974;371;1464;0.2534153;0.85142785;0.3374999;0.066552006;0.036199715;0.015246959;0.005116602;7444.744;5261.4556;2533.6926;11.530193;377.63077;380.32336;2380;7.4419265;18;5.3223143;16;3.3774104;9;1.7466667;4;28.03125;143;1969;1.3449453;167;59;56;217;0;94;235;208;2;371;12027;564;1142;0.4938704;0.52859545;0.37337798;0.06015916;0.05253998;0.023906574;0.004933915;5593.9717;6109.929;4132.9785;39.19051;318.86832;636.83984;5957;14.641509;30;15.609155;28;8.677305;17;3.0464134;9;21.86553;74;6100;5.341506;266;112;160;149;312;129;376;293;227;9;18;1
596;sim-0.05-0.3-20-1-4-1-1-20 ;1;Test;175074;586;1891;0.30988896;0.5484476;0.3408049;0.73287934;0.45522833;0.15967949;0.030889405;94749.15;88563.14;55776.45;12.344766;7.8638053;16.885681;226;48.56629;91;47.987263;73;18.906183;38;3.4820297;14;94.85492;361;1;5.29E-04;245;17;155;216;379;188;495;296;168;6;12198;471;1883;0.25013277;0.6798593;0.3257085;0.0721548;0.040901106;0.011344372;0.00262936;9273.886;8029.724;4354.565;14.921956;485.5564;971.1128;3775;11.433628;23;8.658849;21;3.9462366;11;1.6839378;5;33.21469;172;3171;1.6840149;190;90;145;127;290;131;261;207;159;1;17052;583;1566;0.37228608;0.53028464;0.3723504;0.039735835;0.049448755;0.026975775;0.005542164;6665.523;7626.0723;5794.168;40.84135;418.30612;835.6752;8076;13.752688;26;17.533333;28;8.497422;17;3.0447285;10;28.376963;123;8296;5.2975736;216;83;123;246;388;206;483;400;238;2;27;2
601;sim-0.05-0.3-30-0.3-2-0.5-0.6-20 ;1;Test;34740;265;1369;0.19357195;0.5682022;0.33652917;0.40136206;0.29081634;0.099815615;0.016192542;40739.62;40381.133;24841.51;11.723891;19.93542;24.820932;317;25.724684;41;24.441177;37;9.582353;20;1.255132;3;81.58871;236;168;0.12271731;105;0;42;149;160;64;221;157;35;3;3260;174;1357;0.12822403;0.7905578;0.34118772;0.04420265;0.030610774;0.017367003;0.005417185;5402.299;3764.368;2356.3218;12.681174;342.83524;684.55096;1224;3.6333334;8;2.6818182;8;1.5274725;4;1;1;21.031746;93;1046;0.770818;79;33;92;112;0;26;131;25;32;174;7844;263;1003;0.26221335;0.49644685;0.4021926;0.07779143;0.07295456;0.043120675;0.010334455;6258.555;7509.506;6060.8364;39.88089;259.53226;519.0645;3955;9.800885;19;11.859438;22;6.7125506;14;2.9298246;8;29.162163;86;4189;4.1764708;99;11;41;88;130;82;225;171;87;2;9;1
606;sim-0.05-0.3-30-0.3-2-0.5-0.8-20 ;1;Test;69605;349;1859;0.18773535;0.57213116;0.34131357;0.46304592;0.30384946;0.108401574;0.023692762;56501.434;62446.992;38249.285;9.299259;14.869864;20.662077;179;34.62069;56;36.673866;58;14.750543;27;2.3806453;11;119.70149;396;1;5.38E-04;176;60;115;130;211;107;285;164;92;5;6311;255;1853;0.13761468;0.7368208;0.32763928;0.055346128;0.03800458;0.012555823;0.003061364;7525.49;7584.314;4231.3726;14.838764;468.393;935.7954;2466;5.2177777;13;4.60262;12;2.2240963;7;1.0989761;5;32.123596;117;2091;1.1284404;153;81;73;66;147;37;95;85;73;1;15123;349;1500;0.23266667;0.52801293;0.39743465;0.080286905;0.074909955;0.040732086;0.008422231;8885.387;11951.289;9108.883;35.402126;385.18698;770.1461;7613;11.76338;24;15.823056;26;8.882037;20;3.1971014;11;41.959656;125;7130;4.7533336;191;61;91;120;188;100;265;247;122;16;10;1
611;sim-0.05-0.3-30-0.3-2-0.5-1-20 ;1;Test;152785;469;2361;0.19864464;0.5691967;0.34000582;0.50821316;0.42509973;0.15665804;0.025748165;96270.79;101522.39;57452.027;9.682889;14.893287;20.525867;191;39.638145;67;43.47449;66;17.887754;37;2.7572157;12;132.18462;454;1;4.24E-04;189;77;114;141;279;138;359;243;185;6;9168;382;2354;0.16227697;0.6790696;0.31506747;0.04065736;0.031468716;0.010023524;0.002456021;8272.251;7188.4814;2968.5864;20.828176;596.77216;1192.3967;3522;6.8566494;15;5.6153846;15;2.2818532;7;1.18;3;30.958189;150;3173;1.3479184;143;99;63;66;0;71;178;181;145;382;22551;468;1935;0.24186046;0.54102093;0.40297666;0.062146004;0.061900407;0.03854455;0.008005525;9420.94;12754.273;9959.401;32.96262;497.94077;995.88153;11206;13.008639;29;18.622406;35;11.135417;22;3.358369;9;47.27957;167;10362;5.3550386;273;106;109;204;269;33;303;314;112;49;15;2
616;sim-0.05-0.3-30-0.3-2-1-0.6-20 ;1;Test;33938;456;1367;0.3335772;0.47936502;0.32264954;0.27494124;0.15902264;0.047650147;0.010341423;24901.316;22739.035;12820.176;12.628853;29.916393;62.793392;453;29.057508;43;22.897058;37;8.186391;18;1.2076024;2;44.89755;219;269;0.19678128;131;37;142;254;288;110;346;99;14;3;2508;328;1365;0.24029304;0.6371307;0.32751226;0.03544844;0.011781296;0.005834062;0.001318673;2667.6829;2082.3171;1408.5366;9.428873;351.69305;702.4137;777;3.235821;8;2.3440514;6;1.4828898;4;1.0359281;2;11.75862;106;721;0.52820516;132;79;167;205;239;30;149;1;12;1;8389;453;988;0.45850202;0.47077957;0.3782863;0.06011028;0.048441384;0.022971127;0.006712211;4527.5938;4651.2144;3779.2495;42.507534;272.0386;543.6589;3974;11.851695;23;12.342857;23;6.6530614;15;2.8689957;8;18.468327;67;4145;4.195344;134;28;127;144;285;101;368;184;159;5;8;1
621;sim-0.05-0.3-30-0.3-2-1-0.8-20 ;1;Test;71067;577;1858;0.310549;0.5147308;0.32623148;0.24865519;0.187633;0.07797201;0.01252011;39904.68;33266.9;22154.246;13.955224;21.05231;45.47495;221;42.094036;81;35.0108;54;13.164859;26;2.0280173;9;74.24199;276;1;5.38E-04;217;51;152;279;334;219;496;246;111;4;4464;444;1797;0.24707846;0.614937;0.31844604;0.021878662;0.012595745;0.007879605;0.001550687;3779.2793;1961.7117;1265.7657;17.981947;463.48785;926.0049;1493;4.7045455;11;2.9250586;10;1.8763736;5;1.1097561;3;12.990909;140;1541;0.85754037;168;3;97;249;274;54;314;211;76;1;16982;575;1477;0.38930264;0.5021303;0.36565307;0.061771173;0.04867073;0.02751964;0.005901772;7026.087;7662.609;4867.826;39.403152;397.034;793.13617;8319;16.223164;62;17.896458;29;8.583106;15;2.967742;9;29.09666;98;8495;5.7515235;238;81;85;279;346;196;463;391;123;18;11;1
626;sim-0.05-0.3-30-0.3-2-1-1-20 ;1;Test;156652;655;2360;0.27754238;0.5433865;0.33106822;0.47230554;0.27687374;0.11313609;0.018098632;73629.01;69154.195;43070.23;23.205944;14.044731;26.048336;232;47.16904;77;42.55612;67;15.947279;37;2.569728;14;98.12225;356;1;4.24E-04;285;33;152;272;381;196;588;302;166;6;6806;516;2350;0.21957447;0.6694916;0.31202424;0.03504563;0.014510942;0.004835476;0.001155213;4883.7207;3864.341;1779.0698;24.022474;601.9842;605.96796;2410;5.3127146;14;3.9089317;15;1.8948498;8;1.1671925;4;16.068127;113;2745;1.1680851;264;205;129;386;335;41;261;242;1;1;25449;654;1918;0.3409802;0.5166737;0.3743533;0.06260917;0.05199586;0.027025452;0.006375362;9249.235;10103.976;7055.046;38.681683;507.24353;507.72687;12392;17.694988;37;20.761507;35;10.031512;21;3.417559;8;37.7812;121;12392;6.460897;265;7;113;231;337;244;601;369;223;2;14;2
631;sim-0.05-0.3-30-0.3-4-0.5-0.6-20 ;1;Test;23162;311;1367;0.22750549;0.60836136;0.3587455;0.2159481;0.18155785;0.046412617;0.013398972;21633.441;23948.553;15231.512;5.441194;45.839985;63.28746;260;15.339683;26;15.958823;28;6.2781067;13;1.251462;3;42.95;250;260;0.19019751;140;43;89;150;138;33;252;131;96;4;2185;201;1358;0.14801179;0.9321664;0.38106266;0.021457966;0.02400278;0.008553515;0.002575439;2552.2388;3432.836;2422.8855;13.226484;343.8037;686.4707;747;1.7234849;5;1.8597122;5;1.0424242;2;1;1;15.247059;127;538;0.39617082;60;58;81;62;50;14;25;47;1;1;4826;310;982;0.3156823;0.5453357;0.4093492;0.050994694;0.04394695;0.019790113;0.005429855;3474.1936;4393.5483;3290.3225;33.87075;258.06976;514.88446;2459;6.4417477;14;7.8319674;14;4.253112;9;2.0046296;5;15.865772;78;2368;2.4114053;127;62;138;133;163;59;225;93;55;1;7;1
636;sim-0.05-0.3-30-0.3-4-0.5-0.8-20 ;1;Test;45293;291;1865;0.15603217;0.5723391;0.3515448;0.36889255;0.23645338;0.09032128;0.017173208;48051.547;45195.875;29824.742;6.5399113;30.777845;38.741634;108;20.522728;33;20.672413;33;8.551724;17;1.8107526;8;86.12088;316;1;5.36E-04;111;33;85;151;185;47;243;114;25;5;3574;199;1860;0.10698925;0.73434883;0.3369465;0.03982059;0.02228997;0.011311127;0.003019049;5386.9346;4643.2163;2954.774;14.705594;467.68045;935.3609;1313;3.2674158;11;2.6232877;7;1.5513196;5;1.0734694;3;26.585938;162;1022;0.5494624;46;69;99;83;117;41;54;1;14;1;8628;291;1492;0.19504021;0.52247334;0.3967057;0.055204973;0.052238688;0.027290156;0.006783771;6584.1924;7666.6665;6268.041;34.552002;380.0763;760.1526;4469;7.535503;17;8.921833;16;5.135135;11;2.0383387;7;29.190311;83;4449;2.9819036;117;58;74;129;185;60;204;166;97;3;11;1
641;sim-0.05-0.3-30-0.3-4-0.5-1-20 ;1;Test;89508;311;2359;0.13183552;0.57795393;0.34881344;0.56187075;0.356259;0.122210905;0.024842467;85057.875;90025.73;53562.7;7.113712;19.027771;29.20136;115;22.49911;43;23.918367;38;8.559727;21;2.0745764;8;114.27335;385;1;4.24E-04;114;41;73;142;180;74;211;161;42;5;5209;228;2351;0.096980006;0.6957606;0.3404467;0.046286453;0.02621519;0.010434717;0.002191349;7070.1753;7421.0527;3850.8772;13.626276;590.7563;1181.5126;1850;3.6363637;10;3.199282;11;1.8083333;7;1.1224489;2;30.023668;158;1453;0.6180349;73;72;84;112;132;54;88;69;15;1;12449;310;1928;0.16078839;0.49912873;0.38921773;0.051049426;0.05840089;0.02769818;0.006258849;8551.613;11112.903;8929.032;31.198078;488.27042;976.3816;6361;8.185941;20;10.604167;20;5.5456476;14;1.9879227;6;39.532467;124;5218;2.7064316;119;8;46;128;213;86;294;178;33;2;17;2
646;sim-0.05-0.3-30-0.3-4-1-0.6-20 ;1;Test;22307;406;1370;0.29635036;0.5461951;0.34490335;0.22823478;0.10746309;0.035883963;0.008798716;18162.562;15928.571;9807.882;5.8059907;61.198277;134.8982;170;16.08202;26;12.932551;23;5.2271385;12;1.1871345;2;29.941326;179;82;0.059854016;153;139;142;240;254;46;188;96;18;3;1933;258;1366;0.18887262;0.83194876;0.3750429;0.025975512;0.015732205;0.004611156;0.001689839;2279.0698;2220.9302;1515.5039;8.000541;348.1221;695.07556;634;2.3433332;5;1.9032258;6;1.4822135;4;1.0639535;2;15.461538;95;402;0.2942899;130;126;94;0;205;1;67;93;258;1;4205;405;966;0.41925466;0.49583152;0.38476315;0.03413075;0.02894778;0.013071488;0.003467303;2681.4814;2883.9507;1770.3704;40.141235;262.61758;523.92554;2143;6.5458717;14;6.5333333;13;3.3376622;7;1.6456311;3;10.91029;66;2152;2.2277434;150;7;52;183;227;73;324;219;56;2;8;1
